TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
5609:16	wha-, what are you working on *t*-1?	###well i guess 0 we're supposed *-1 to talk,###what about *t*-1###credit card?###speakera25.###* w-, wait.### wh-, what did, how, how did you get *-2 to know about the t i thing *t*-3?###speakerb26.###oh, one of my instructors, uh, said that they were doing something like this###and.###speakera27.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
177068:9	hey, what do you think *t*-1,	###and, uh, uh, just like the burning and looting is self-destruct.###speakerb18.###uh-huh.###speakera19.###everybody says well this is the nineties###speakerb20.###oh, yes.###speakera21.###and they're going *-1 to rebuild###and it'll be even better.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
167731:24	well, you know, uh, what do you do *t*-1 as far as,	###and when, when we see something on sale *t*-1, uh, instead of * just looking in our checking account and saying well we've got enough and getting it, and then when something comes up *t*-2, you know, kind of scrimping * to pay for a medical bill. everything's taken care of *-3.###speakera63.###uh-huh.###speakerb64.###and we're finding that we even have more money than we thought *?*.###speakera65.###really.###speakerb66.###yeah.###speakera67.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
58947:4	what do you think *t*-1 about it?	###speakerb169.###nice * talking to you too.###speakera170.###* take care.###speakerb171.###bye, bye,###speakera172.###bye.###speakera1.###okay,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
156332:16	what, what, uh, newspapers do you read *t*-1?	###the quality of the news 0 you get *t*-1 o-, off of most, uh, sources i would say 0 *t*-2 is pretty low.###it's,###usually you get pretty incomplete coverage###and that's one of the reasons where i, why i try and get as many sources as possible *t*-1,###because if you hear the same story from three different sources, then you get a much clearer picture of, of what *t*-1 is going on. you would hope 0 *t*-2,###but still, you know, hard * to say that what you've heard *t*-1 is what *t*-2 really is.###speakera15.###oh.###speakerb16.###speakera17.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
31405:6	and what *t*-1 happens if it, you know, if it, if they catch it,	###i mean i haven't had one yet.###um, t i,###i work for texas instruments###speakerb24.###uh-huh,###uh-huh.###speakera25.### and, and, uh, we, you know, we do have the random drug testing###but i've missed it so far.###but i mean, it, in the back of my mind, it always bothers me.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
42451:7	well what do you think *t*-1?	###speakerb212.###speakera213.###yeah,###i think 0 it would be worth it###everybody wo-,###speakerb214.###well, i was watching a show about this the other night###and, you know, they were like in a, i think 0 it was on forty-eight hours.###speakera1.###okay,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
34177:4	how do you feel about that *t*-1?	###speakera79.###i can't remember what the na-, the term *ich*-1 was *t*-2 going around.###it was about four or five years ago.###speakerb80.###speakera81.###but.###now, i guess 0 that would be a good idea.###speakerb82.###about, uh, private citizens selling a weapons?###like if you wanted *-1 to sell your pistol to me.	how	no	What is a way...?	What is every way...?	What is the way...?
152968:4	how do you keep up with current events *t*-1?	###speakerb64.###uh-huh.###speakera65.###and she sends her taxes to me###and i figure them up.###she really has no idea.###she gets a refund check###and,###speakera1.###okay.	how	no	What is a way...?	What is every way...?	What is the way...?
84723:4	how do you feel about it *t*-1?	###that is probably one of the most bizarre 0 i have heard of *t*-1.###speakerb203.###yeah.###speakera204.###where they videotape themselves *t*-1.###speakerb205.###yeah.###it seems like crime is turning into a pastime instead of like, you know, be...###speakera1.###well, wayne, i, uh, feel very strongly about parents doing things with their children, and making time available even sometimes when time isn't available *t*-1.	how	no	What is a way...?	What is every way...?	What is the way...?
88024:20	but, but who *t*-1 knows how it's supposed *-3 to all end *t*-2.	###speakera83.###huh.###speakerb84.###i thought 0 it was a very interesting movie.###speakera85.###well, i think so.### i, um, i have come *-1 to respect a little bit more the, uh, you know, what *t*-2 went on here,###speakerb86.###right.###speakera87.	who	no	Who is a person...?	Who is every person...?	Who is the person...?
148655:4	where do you work at *t*-1?	###uh, mostly i have just given them away as gifts.###speakera13.###uh-huh.###speakerb14.###uh, i've done, uh, perpetual calendars and cookie jar lids and, oh, on and on, you know, just things like that,###but uh, i would eventually like *-1 to make enough 0 *-2 to sell *t*-3 and quit my job###speakera15.###uh-huh.###speakerb16.###speakera17.	where	no	What is a place...?	What is every place...?	What is the place...?
99025:4	where do you live now *t*-1?	###uh-huh.###speakera10.###and, uh, what about you?###speakerb11.###i went to the university of minnesota.###speakera12.###oh, so you're from the midwest, too.###speakerb13.###i am *?*,###uh-huh.	where	no	What is a place...?	What is every place...?	What is the place...?
64760:9	jay, where do you live in texas *t*-1?	###speakerb120.###all right.###good.###speakera121.###bye.###speakerb122.###* thank you.###bye, bye.###speakera1.###okay,	where	no	What is a place...?	What is every place...?	What is the place...?
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	An novel...?	Every novel…?	The novel...?
