TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
115734:4	where did you all move from *t*-1?	###speakerb70.###all right.###speakera71.###and, uh,###speakerb72.###yeah,### it just, we just moved down here a couple years ago,###so,###speakera73.###did you?	where	no	What is a place...?	What is every place...?	What is the place...?
120441:16	wh-, where do you go *-1 camping at *t*-2 around here?	###speakerb4.###and, uh, i enjoy camping.###i,### we ha-, we have a tent,###and we've gone, even with our family a few times out *-1 camping and have a camp stove, um,###i guess 0 our, our, my biggest memory is when we froze to death *t*-1.###speakera5.###speakerb6.###we just didn't take enough blankets and whatever.###speakera7.	where	no	What is a place...?	What is every place...?	What is the place...?
95947:16	where, where do you usually go *t*-1?	###yeah.###speakera5.###* enjoy *-1 going places where,###i enjoy *-1 playing tennis,###so i like *-1 to have a tennis court there,### or, or if it's at the beach,###the beach is great.###a pool is great.###and, i,###speakerb6.	where	no	What is a place...?	What is every place...?	What is the place...?
148861:4	where do you buy your tole painting paints at *t*-1 around here?	###speakera99.###uh-huh.###speakerb100.###so i think 0 you'll enjoy *-1 doing it.###speakera101.###yeah.###speakerb102.###it's fun.###speakera103.###* sounds fun.	where	no	What is a place...?	What is every place...?	What is the place...?
86016:6	so where have you been *t*-1?	###uh-huh.###speakerb10.###we were there for ten days.###speakera11.###oh that's,###wow.###yeah.###speakerb12.###yeah,###yes.	where	no	What is a place...?	What is every place...?	What is the place...?
20333:4	where do you, do you come from *t*-1 originally	###that's true.###and i did pay state tax in california,###but my goodness,### that, that,### the, what did you call it *t*-1, the sales tax, is just getting outrageous * to pay.###speakera25.###yeah.###that's true.###speakerb26.###you don't sound like you're from dallas.	where	no	What is a place...?	What is every place...?	What is the place...?
116406:11	uh, and where you are *t*-1?	###speakerb6.###yeah.###speakera7.###where do you live *t*-1?###speakerb8.###uh, we live in plano.###speakera9.###okay,###so, that's a,###speakerb10.	where	no	What is a place...?	What is every place...?	What is the place...?
85982:7	so where was your last vacation *t*-1?.	###speakera93.### the, the deductibles didn't apply.###speakerb94.###right.###speakera95.###and so that's one way, one way 0 the insurance companies are trying *-1 to hold costs down *t*-2 is by, uh, okay, if you'll shorten your stay then we will, uh, waive the deductible.###speakerb96.###right.### our, our insurance is, uh, is doing something similar where they're also going *-1 to mor-,###speakera1.	where	no	What is a place...?	What is every place...?	What is the place...?
15722:4	where do you work *t*-1?	###speakera7.###and so i can see from the company's standpoint that there, uh,###whenever you are an employee of the company *t*-1, you are using its assets,### and, uh, b-, you are also under their liability, under the workmen's comp.###speakerb8.###uh-huh.###speakera9.###uh, on my job we had a lot of workmen's comp cases###and, i work for a tire company modern tire.###speakerb10.	where	no	What is a place...?	What is every place...?	What is the place...?
control	I want to eat a burger.	speakera. I'm hungry. speakerb. What do you want to eat? speakera. 	none	no	A burger...	Every burger...	The burger...
control	I want to get a cat. 	speakera. My house feels empty. speakerb. Oh, you should get a pet. speakera. Great idea! 	none	no	A cat...	Every cat...	The cat...
control	I want to go to the library.	speakera. I'm bored. speakerb. Let's go somewhere. speakera. Where? speakerb. 	none	no	A library...	Every library...	The library...
control	I want to go to the theater.	speakera. We never do anything fun on the weekend. speakerb. Ok what do you want to do instead? speakera. 	none	no	A theater...	Every theater...	The theater...
control	I want to eat all the cookies.	speakera. I've been on this diet and haven't been eating sweets. speakerb. That's great, but I love sweets, I couldn't give those up. speakera. Yeah, it's hard. Whenever I see a dessert buffet,  	none	no	A cookie...	Every cookie...	The cookie...
control	I want to read all her novels.	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. I've only read her short stories but	none	no	An novel...	Every novel...	The novel...
