TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
44751:50	you really, y-, you don't know what it's going *-1 to *?* *t*-2 until it's all over.	###speakera87.###yeah.###well, the, see the problem is 0 if, if the, if someone would have came up to me and said it's going *-1 to cost you five hundred dollars *-2 to keep your dog alive. what do you want *-1 to do *t*-2? i probably would have had second thoughts.###speakerb88.###yeah.###of course, you would *?*.###speakera89.###but what they, well, what they do *t*-1 is, is they say, well it's going *-2 to cost, you know, twenty dollars for tests and forty dollars for this### and, and, you know, and it creeps up on you.###you don't know that, uh, you know.	what	no	what it's going *-1 to *?* *t*-2	...what is a thing...	...what is every thing...	...what is the thing...	
136156:35	for a while i'll ask people if they know what *t*-1 happened	###speakerb38.###uh-huh.###speakera39.###but, um, i pro-,###i usually do if i'm home for a couple of days, like, you know, around christmas or whatever,###after a while i'll start *-1 watching it###speakerb40.###uh-huh.###speakera41.###and then on,	what	no	what *t*-1 happened	...what is a thing...	...what is every thing...	...what is the thing...	
92399:18	and i can't remember what day they call it *t*-1,	###but there's always a, a moral to each story.###speakerb60.###and what night is it on *t*-1?###speakera61.###well, yo-, we watched it,###the times 0 we've seen it *t*-1, it's been like on satur-, or, * excuse me, friday night.###uh, but it's,###we've only seen it a couple of times.###but it, it's real,###the first one 0 we saw *t*-1, um, they were, it, it involved a tradition of when a per-, person reaches seventy-five *t*-2,	what	no	what day they call it *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
39551:19	and i have been debating what *-2 to cook *t*-1 because one of my guests is a vegetarian.	###i'll bet 0 that is really good.###speakera137.###it makes a great sandwich.###speakerb138.###man,###i'm going *-1 to have *-2 to think of that.###we're getting company tonight,###speakera139.###oh, are you *?*.###speakerb140.	what	no	what *-2 to cook *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
117586:18	and i did not know what * to expect *t*-1 from a dog *-2 having not had one,	###he doesn't know that he's tearing up things,###but he does.###speakerb20.###yeah,###yeah.###speakera21.###and the worst part that i had *t*-1 with him, he's, he's three now was when he was, uh, about eight months old *t*-2###speakerb22.###uh-huh.###speakera23.	what	no	what * to expect *t*-1 from a dog	...what is a thing...	...what is every thing...	...what is the thing...	
34461:11	you know what i mean *t*-1.	###speakera41.###you know, it wasn't impressive necessarily,###but it was better than it could have been *?*.###speakerb42.###right,###right.###and i was impressed with the fact that, um, it wasn't that childish.###speakera43.###yeah.###speakerb44.	what	no	what i mean *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
104036:36	well, it *exp*-1 will be interesting * to see how, over the next year, this all works out *t*-2 because, like on the, uh, grass, i'm, i know 0 your husband, uh, doesn't really like the paper sacks.	###well, i mean the,###you really look and say 0 a lot of the things 0 we need *-3 to do *t*-1, we were doing *t*-2###and we had all the mechanisms in place with the fold up paper cartons, the wood, uh, racks which now, basically, you could turn *t*-1 them into the plastic ones that *t*-2 would hold, uh, twenty-four bottles.### and, and, uh, uh, i'm not really say going back to good old days,###but certainly we were doing things the way 0 we think 0 we should do them now *t*-1.###speakera59.###yeah,###yeah,###well,###speakerb60.	how	no	how, over the next year, this all works out *t*-2	...what is a way...	...what is every way...	...what is the way...	
55459:18	and i haven't figured how *-1 to get that soft *t*-2,	###i can't say that i really enjoy it.###i wish that i did enjoy it more,###but i do it because i have *-1 to *?* not because i want *-2 to *?*.###speakerb8.###i bought a stationary bike,###but i find that if i sit on that seat too long, it hurts.###speakera9.###yeah,###yeah.###speakerb10.	how	no	how *-1 to get that soft *t*-2	...what is a way...	...what is every way...	...what is the way...	
170581:16	i don't know how my, my parents did it *t*-1.	###speakera54.###and so we really have *-1 to keep it together *-2 to get just her activities in and still have time 0 *-4 to spend *t*-3 with each other.###so,###speakerb55.###i don't think, although i-, i-,###i think 0 a, a, more than one child, probably three children is probably the ideal to me###but i'm not sure 0 i could afford three.###i most certainly couldn't educate three.###speakera56.###speakerb57.	how	no	how my, my parents did it *t*-1	...what is a way...	...what is every way...	...what is the way...	
35178:13	and i know how everybody's doing *t*-1,	###speakera100.###i'll sit down for the big games, the super bowl, and the championship you know, things like that.###speakerb101.###yeah.###speakera102.###but i don't follow any team.###speakerb103.###uh-huh.###speakera104.###i check the scores the next morning,	how	no	how everybody's doing *t*-1	...what is a way...	...what is every way...	...what is the way...	
37521:50	i, that's, i don't know how oakland's going *-1 to react to *-2 being, uh, swept *-3 in the world series last year *t*-4.	### they have, they have several pitchers that *t*-1 had badly years last year###and they are, they're these, uh, cycle pitchers,### they, they pitch one year bad, one year good, one beer bad, one year good.###saberhagen has won, uh, supposedly the cy,###i think 0 he won cy year, uh, two *rnr*-1 out of three *rnr*-1 years,### and, uh, you know, so he's very much due for a good year.###speakerb38.###well are they going *-1 to beat, are they going *-2 to beat oakland?###speakera39.###well now see that's a good question,	how	no	how oakland's going *-1 to react to *-2 being, uh, swept *-3 in the world series last year *t*-4	...what is a way...	...what is every way...	...what is the way...	
90180:32	so you worked, you learned how * to solve your problems on your own *t*-1.	###speakera24.###uh-huh.###speakerb25.###it's interesting, because i'm convinced 0 i have the same learning disability, or had, that *t*-1 was ignored *-2.###speakera26.###oh.###speakerb27.###and,###speakera28.###right,	how	no	how * to solve your problems on your own *t*-1	...what is a way...	...what is every way...	...what is the way...	
46762:16	i don't know how *-2 to explain *t*-1,	###they're a lot,###i don't like the new style, like of the toyota van, and the, the new chevy lumina van,###speakerb48.###uh-huh.###speakera49.###speakerb50.###uh-huh.###speakera51.###i don't like those styles, um,###the m p v is more of, uh, uh, just, uh, i don't know what you, normal,,	how	no	how *-2 to explain *t*-1	...what is a way...	...what is every way...	...what is the way...	
40485:11	i know how that goes *t*-1.	###so, i felt real good about that,###but, uh, boy, i tell you 0 with summer coming up i'm just pulling my hair out, in terms of what i'm going *-1 to do *t*-2,### i, i guess 0 i, went back to work about a year and a half ago###speakerb86.###speakera87.###and, uh, i worked full time all last year###and now i'm going to school *ich*-1 part time and, uh, graduate school,###and i'm working part time.###and, so i'm still,###speakerb88.	how	no	how that goes *t*-1	...what is a way...	...what is every way...	...what is the way...	
53446:53	and sometimes i think 0 it *exp*-4 too much * trying *-1 to figure out who *t*-2's going *-3 to get the best headlines. and that they'll run a topic into the ground.	###and i, i guess 0 when you're in a big metropolitan area like this *t*-1,###there's, i guess, a lot of pressure *ich*-1 in that business * to, borderline at that.###speakerb24.###yeah.###speakera25.###speakerb26.###well, you know, there's a lot of competition in the media.###speakera27.###uh-huh.###speakerb28.	who	no	who *t*-2's going *-3 to get the best headlines	...who is a person...	...who is every person...	...who is the person...	
76802:22	an awful lot of people know where it is *t*-1, or have been there.	###speakera137.###yes.###well, enid is, not, uh, an unknown little city.###speakerb138.###yeah.###speakera139.###it, uh###speakerb140.###right.###speakera141.	where	no	where it is *t*-1, or have been there	...what is a place...	...what is every place...	...what is the place...	
118182:28	and, uh, they have not gotten it where the withholding is accurate *t*-1.	###if you make a million dollars, you pay ten percent.###speakera33.###yeah,###that's the way 0 our state tax is *t*-1 here.###i think 0 it's pretty fair.###speakerb34.###our state taxes are somewhat based *-1 on the federal.###speakera35.###uh-huh.###speakerb36.	where	no	where the withholding is accurate *t*-1	...what is a place...	...what is every place...	...what is the place...	
116908:70	and i at one time was going *-1 to fix up when one of my daughters left *t*-2, a bedroom to where i had a room 0 * to just put all of my craft stuff and sewing machine and all that kind of stuff *t*-3 *t*-4,	###speakera49.###speakerb50.###well, that's nice that it's not in your house.###speakera51.###it really is *?*.###speakerb52.###uh-huh.###speakera53.###because, you know, they have a lot of things of their own,###and i, you know, i wouldn't mind *-1 having,	where	no	where i had a room 0 * to just put all of my craft stuff and sewing machine and all that kind of stuff *t*-3 *t*-4	...what is a place...	...what is every place...	...what is the place...	
125239:42	but you kind of always wonder, well where's, where's the money going *t*-1?.	###well, i guess 0 i kind of have mixed feelings.###um, you know, you always sit there###and out of each pay check so much comes out of it,###and you wonder, you know, where's it all going *t*-1###speakera5.###where's it all going *t*-1?###speakerb6.###and we have such a huge, uh, national deficit,### and, and i guess 0 a lot of times there's questions * wondering well, if it's doing a whole lot of good.###i know 0 there's a lot of social programs *ich*-2 out there that *t*-1 need help.	where	no	well where's, where's the money going *t*-1	...what is a place...	...what is every place...	...what is the place...	
60932:41	and i read in this article, i couldn't believe it, where, you know, like, one cow produces, like, a day, produces like a hundred or so pounds of manure *t*-1 *t*-2.	###so, they have a lot of cattle in the area,###i mean, they've got like per, per, ya-, uh, per lot,###you know, they've got like a lot of head of cattle because dairies they don't th-, th-,###it's not like it was a big ranch where they let the cow roam around *-1 free *t*-2,###speakerb72.###right,###uh-huh.###speakera73.###they've got *-1 to have them there *-1 to be able *-2 to milk them.###and they,	where	no	where, you know, like, one cow produces, like, a day, produces like a hundred or so pounds of manure *t*-1 *t*-2	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
