TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
123493:33	i'm not sure what that, what that means *t*-1.	###and they're green,###but they're dead.###you know, the, the freeze just got them.###speakera41.###mumblex.###speakerb42.### they, they weren't ready for it at all apparently,### and, and we haven't had a typical fall at all.###not much color, you know, changes have occurred at all.###really weird this year.	what	no	what that, what that means *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
48080:47	uh, i listened to more than one parent say i don't know what this child wants *t*-1.	###speakera89.###oh.###speakerb90.###speakera91.###speakerb92.###and i wouldn't have checked on him.###however, uh, there are, there are, points both directions in that, uh, from the standpoint of parents working and not working.###speakera93.###yeah.###speakerb94.	what	no	what this child wants *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
90074:87	but, uh, gee, i just i like *-1 to read gardening books and things like that. just * to tell me what *-2 to do *t*-3 with my garden	###right.###speakera77.### and, and so, it was, it was a much more intense book than the sort of flimflam that they cast *t*-1 off in the movie.###speakerb78.###right.###speakera79.###speakerb80.###i know.###speakera81.###and, anyway, we are not talking about that,	what	no	what *-2 to do *t*-3 with my garden	...what is a thing...	...what is every thing...	...what is the thing...	
28461:59	so i ended up *-1 taking on the load of *-2 making * sure 0 everybody knows what they're doing *t*-3	###speakera35.###huh-uh.###speakerb36.###and there's three of us e d p auditors###and one of the three of us has an accounting background###and so she's not real proficient in p c's###and the other just has, not used p c's that much,###speakera37.###yeah.###speakerb38.	what	no	what they're doing *t*-3	...what is a thing...	...what is every thing...	...what is the thing...	
24801:59	because they're so far behind and so poorly staffed *-2, half the time the teachers don't know what *t*-1's going on.	###but, of course, people are trapped *-1 economically###and they can't do that.###speakerb10.###yeah.###i know 0 down here the schools are, you know,###i don't know,###they rate,###i moved to arkansas and texas after *-1 living in ohio###and the schools down here rate, you know, *-1 bottom ten percent across the country###and *-1 having been through grade school up there and coming down here to high school i can understand why.	what	no	what *t*-1's going on	...what is a thing...	...what is every thing...	...what is the thing...	
24481:16	and i knew exactly what they were going *-1 to do *t*-2 and say *t*-2.	###i worked at mcdonald's.###speakera155.###oh, and i tell you what,###i worked at mcdonald's as well,###and i, i can tell you one thing,###there are just some people that i, you know,###you just came to the point where i mean,###and oh, i eventually worked in a lab, in a la-, as a lab technician,###and i worked front desk.###and i mean, somebody could walk in the door,	what	no	what they were going *-1 to do *t*-2 and say *t*-2	...what is a thing...	...what is every thing...	...what is the thing...	
105059:19	and so i told everybody what *t*-1 happened	### and, uh, and just as that boat took off, a turtle bit me in the middle of the back.###speakerb8.###oh.###speakera9.###it didn't hurt too much,###but it bit enough to where i let *-1 go *t*-2.###and the boat went off without me###and i reached back there and s-, pushed him away and got out of the water a, a while### and, and, uh, it didn't even leave a mark.###it was just a little nibble	what	no	what *t*-1 happened	...what is a thing...	...what is every thing...	...what is the thing...	
57493:18	and a woman asked me what that meant *t*-1	###so there goes the carburetor###and if the fuel injection system breaks down, there's no way in the world 0 you're going *-1 to work on that *t*-2.###speakera7.###yeah.###speakerb8.###speakera9.###no###there's no way.###somebody once said, uh,###i had a car that *t*-1 said fuel injection on the side of it	what	no	what that meant *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
8948:21	well, i'm not sure what she does *t*-1	###speakera25.###i think tha-,###speakerb26.###mile a minute.###that's the name of it.###speakera27.###mile a minute.###speakerb28.###mile a minute.###speakera29.	what	no	what she does *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
71647:47	i'd be afraid,, afraid 0 i probably forgot how * to ride a bike *t*-1, you know.	###yeah.###i hope not. um,###speakera85.### we've, we ride our bike occasionally but again not nearly often enough.###speakerb86.###uh-huh.###i don't even own a bike,###i think 0 the last time 0 i was on a bike *t*-1 when i was about twelve *t*-2,###so.###uh, i don't know,	how	no	how * to ride a bike *t*-1	...what is a way...	...what is every way...	...what is the way...	
36954:89	well, i do, i do realize that, uh, uh, the bush administration isn't too happy with, with how they're handling their internal, uh, strife *t*-2, you know, as far as diplomacy is concerned *-1.	###speakerb10.###speakera11.###it's just a matter of time, because, in the baltic states they have already massacred so many people who *t*-1 protested,###speakerb12.###speakera13.###speakerb14.###speakera15.###and that hasn't set too well with their diplomacy for the, regarding the, uh, outcome of their affairs.###what's your synopsis *t*-1?.###speakerb16.	how	no	how they're handling their internal, uh, strife *t*-2	...what is a way...	...what is every way...	...what is the way...	
30380:92	you know, she always seems *-3 to have better things 0 *-4 to do *t*-1 than *-4 to try *-5 to sit down and figure out how * to use her computer *t*-2 you know.	###oh, definitely,###definitely.###i know 0 my stepfather bought my mother a little personal computer, oh, i guess *rnr*-1, probably three years ago for christmas,###and, you know, it's got some stuff on it.###it's got a nice little word processing software on it, you know, and some budgeting type things and stuff.###and i don't think 0 she's ever touched it you know.###speakera43.###really.###speakerb44.### it just, it just seems like a lot of trouble for something at home.	how	no	how * to use her computer *t*-2	...what is a way...	...what is every way...	...what is the way...	
166504:44	well, i can see, i can see definitely how you get into that *t*-1.	###ye-,.###speakerb46.###yeah.### that, that, that's boring for me.### i, i'll take the passing teams any day.###speakera47.###yeah.###speakerb48.###but,###speakera49.	how	no	how you get into that *t*-1	...what is a way...	...what is every way...	...what is the way...	
106554:54	but we make * sure that we just do not buy unless we really can see how we're going *-1 to pay for it ahead *t*-2	###right.###speakera27.###and then i have another one,###but for the most part, our mortgage and our utilities at this point,###we're in a new home,###and, uh, they take a pretty big chunk compared to what they used *-2 to *?* *t*-1###speakerb28.###yeah.###speakera29.###so i'm still getting used to that,	how	no	how we're going *-1 to pay for it ahead *t*-2	...what is a way...	...what is every way...	...what is the way...	
177098:61	and i'm just trying *-2 to determine, you know, how you address, how you weigh, you know, rodney getting, getting the hell beat *-1 out of him against, you know, forty deaths *t*-3.	###how can you really deal with an environment where you're going *-1 to lose everything *t*-2 *t*-3.###forty deaths.###i mean there are forty people that *t*-1 are dead as a result of that.###speakerb28.###i know.###speakera29.###speakerb30.###yeah,###it's really ridiculous.###speakera31.	how	no	how you address, how you weigh, you know, rodney getting, getting the hell beat *-1 out of him against, you know, forty deaths *t*-3	...what is a way...	...what is every way...	...what is the way...	
110811:17	she's always worried who *t*-1's looking over her shoulder	###speakera17.###i think so too.###speakerb18.###but, um.###speakera19.###they're so worried about lawsuits and the scores 0 the children get *t*-1 on tests *ich*-2 now and teacher competency, you know,###speakerb20.###right.###speakera21.###and it's not like the teacher can just get in there and do her best,	who	no	who *t*-1's looking over her shoulder	...who is a person...	...who is every person...	...who is the person...	
64547:27	it's funny, uh, depending on where you live *t*-1,	###right,###yeah.###that,###whenever they say it two or three times *t*-1.###speakerb38.###yeah,###yeah.###speakera39.###i'm the same way.###yeah.	where	no	where you live *t*-1	...what is a place...	...what is every place...	...what is the place...	
176617:66	because it, you know, uh, like, there was an incident *ich*-1 several years ago where an amtrak engineer mumblex you know	### after, i guess a few years after i had started with them they made it *exp*-1 a condition of employment that you pass a drug test.###speakera4.###yes.###speakerb5.###uh, i, i don't know.###my feeling is that certain jobs that when there's immediate threat to life and limb, uh, if should somebody be under the influence of drugs *t*-1, i, i'd be willing *-2 to support that.###for example, uh, uh, well, uh, uh, train engineers.###speakera6.###yeah.###speakerb7.	where	no	where an amtrak engineer mumblex you know	...what is a place...	...what is every place...	...what is the place...	
73780:88	i, i can remember 0 as a child, you know, nobody ever worried about me wondering out at night and going where i wanted *-1 to go *t*-2.	### unreal, unreal by comparison.###speakerb14.###oh, i can not believe, uh, what they're doing *t*-1, uh, academically the demands on them### and, uh, and i can see why children do drop out *t*-1.###speakera15.###yeah,###i think 0 that's right.###speakerb16.### i can see, i can see the, uh, you know,###speakera17.	where	no	where i wanted *-1 to go *t*-2	...what is a place...	...what is every place...	...what is the place...	
115680:14	it got to where the, tomorrow the boat was still sitting there *t*-1	###speakera53.###but, uh, uh, anyway, it's, it's, it's fun.### i, i do enjoy the lake,###but, uh, once the children were grown *-1,###and we'd go down there###and i'd get the boat out on the, you know, saturday,###and we'd go for a ride and enjoy it so much.###it's such a pretty lake down there.###we'd enjoy it so much###and, i'd say, well, i'm going *-1 to leave the boat out, because, uh, we'll probably do this again tomorrow.	where	no	where the, tomorrow the boat was still sitting there *t*-1	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
