TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
91802:41	"i said,"" hey, wouldn't you like *-1 to know what *t*-2's happening with these people?"""	"###i haven't, talked to my brother in three years.""###speakera90.###speakerb91.###i said,"" well, how's your brother doing *t*-1?""###"" i don't know.""###uh, you know, my son keeps in touch with him, i think 0 *t*-1,###but i don't.###speakera92.###right.###speakerb93."	what	no	what *t*-2's happening with these people	...what is a thing...	...what is every thing...	...what is the thing...	
84288:16	i do not know what the world is *t*-1 or is not *t*-1.	###but, i mean, you can, you can see the crime stoppers ads on television.###and they are,###sometimes it is the same people that *t*-1 have been, that *t*-2 have been observed *-3###and they still can't catch them.###speakerb55.###yeah.###speakera56.###and you are wondering how, you know. um, we lived in minneapolis and wisconsin *t*-1.###i mean, there was all kind of,### i, i, know, i, i, i know 0 it is getting worse.	what	no	what the world is *t*-1 or is not *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
168972:54	wel-, i guess 0 it kind of borders on where, i mean what do you value *t*-1 more. the invasion of, uh, the person's privacy or the possible danger to, you know, other people.	###speakera27.###yeah, tha-, that would be kind of an extreme.###speakerb28.###now, uh, you know if they ever,###speakera29.###i mean i've heard of things like, you know, * making them, you know, marking them somehow or, you know, or something like that or, you know, putting them all someplace like in a kind of,###speakerb30.###so what about that as an invasion of privacy?###speakera31.###yeah.	what	no	where, i mean what do you value *t*-1 more. the invasion of, uh, the person's privacy or the possible danger to, you know, other people	...what is a thing...	...what is every thing...	...what is the thing...	
53707:44	they do get bored, uh, really fast, if they already know what you're talking about *t*-1.	###you've got some kids that *t*-1'll pick up on it in the first three minutes 0 you're talking about it *t*-2,###and the re-, the other fifty-seven minutes 0 you've been talking about a subject *t*-1, you've bored them.###speakera7.###yeah,###yeah,### that's, that's very true.###um, i guess 0 i can relate to that, because i have two kids that *t*-1 are opposites like that.###uh, one picks up real quick###and the other one doesn't.###and you're right,	what	no	what you're talking about *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
104923:71	people are afraid *-1 to fly now. you know, just because of, they don't know what their pilot's been doing *t*-2 and, and things like that	###and i worked for a dentist###and that's, uh, you know,### you, you come in contact with a lot of, of blood and things like that###and it's real, real dangerous.###speakera27.###uh-huh.###speakerb28.### i, i would think,###but, with all the accidents, just with, with, uh, everything happening with, just###airlines just drive me crazy.	what	no	what their pilot's been doing *t*-2	...what is a thing...	...what is every thing...	...what is the thing...	
23166:14	i can imagine what it's like *t*-1 up there.	###i'd like *-1 to be able *-2 to do more.###the problem is, with a lot of it is, 0 you have * to go, you know, it takes a while * to drive to these places where you recycle it *t*-1, you know###speakera21.###yeah###see, and,###speakerb22.###it *exp*-1's not always convenient * to do it.###speakera23.###yeah,###see, and here in lubbock everything's so close.	what	no	what it's like *t*-1 up there	...what is a thing...	...what is every thing...	...what is the thing...	
108484:17	you can't understand what they're saying *t*-1 on some of those songs which *t*-2 probably is just as well on some of them, too.	###speakera53.###and,###speakerb54.###well, that's kind of the way 0 i feel *t*-1 about rock and roll sometimes, too, i guess 0 *t*-2.###they don't really,###* has kind of the same sound over and over,###and the other thing 0 i don't like *t*-1 about it is 0 they have a tendency * to play the instrumental so loud that you can't understand what the lyrics are *t*-2###speakera55.###um. right.###speakerb56.	what	no	what they're saying *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
36073:14	we taught them how * to do it *t*-1,	###yeah.###speakera103.###i mean, what are we, what are we becoming *t*-1?###we're becoming a service country.###speakerb104.###as opposed to what we were *t*-1 twenty years ago.###speakera105.###yeah,###we were an industrial giant,###and now we're no-, we're not going *-1 to do it because everybody is beating us at the game.	how	no	how * to do it *t*-1	...what is a way...	...what is every way...	...what is the way...	
76857:29	isn't it, funny how, how, your standards change *t*-1?	###the weather is wonderful.###uh, this winter we,###it was just,###we had so many wonderful days.###and,###speakerb164.###uh-huh.###speakera165.###uh, i,###if it got *-1 to be forty degrees, i decided 0 it was too cold * to, to walk the dogs.	how	no	how, how, your standards change *t*-1	...what is a way...	...what is every way...	...what is the way...	
118712:85	but, i mean, uh, uh, you sure, you still have *-1 to, you know, let them know how you feel *t*-2.	###speakerb8.###that, and, you know, maybe it's, maybe it *exp*-1's tough for a big powerful nation * to deal with, with, uh, countries like that that *t*-2 depend on us so much without *, you know, just telling them, running their country for them###speakera9.###right.###speakerb10.###but,###speakera11.### that, that's just it.###speakerb12.###it's got *-1 to be tough,	how	no	how you feel *t*-2	...what is a way...	...what is every way...	...what is the way...	
86649:33	i took my kids out and taught them out, how * to shoot a gun *t*-1.	###speakerb98.###i don't,###and i enjoyed my guns.###speakera99.###yeah.###speakerb100.###i have a good time with them###so,###speakera101.###well i know what, uh,	how	no	how * to shoot a gun *t*-1	...what is a way...	...what is every way...	...what is the way...	
48325:64	and my, really my only experience with a gun was * shooting a pistol and not knowing how *-1 to hold it right *t*-2	###how about that.###speakerb36.###and he lived in massachusetts and had *-1 to get rid *-2 of all his guns,###speakera37.###huh.###speakerb38.###so we ended up, uh, with these guns,###speakera39.###uh-huh.###speakerb40.	how	no	how *-1 to hold it right *t*-2	...what is a way...	...what is every way...	...what is the way...	
53837:47	i said, now what good does thi-, i mean, how is this helping *t*-1?	###that's true.###but, no,###i mean, they were, uh, i mean,###i definitely agree with parents.###i think 0 that is a very wrong way 0 * to handle, uh, *-1 disciplining a child *t*-2.###* putting them in, i mean, they were, they were call-, they called them *ich*-1 their quiet rooms or their isolation rooms.###they didn't call them closets.###but they showed these rooms on, uh, you know, on the news###and, i mean, they looked like a closet *ich*-1 *ich*-2 to me. you know, with a desk in it, a real small.###but they said that one of the solutions 0 they came up with *t*-1 was *-2 to take the doors off of these isolation rooms.	how	no	now what good does thi-, i mean, how is this helping *t*-1	...what is a way...	...what is every way...	...what is the way...	
160971:117	i mean, i just read something that, two thirds or three quarters, i'm not exactly sure of our national debt are, was created *-1 during the reagan bush *ich*-3 era who *t*-2 are suppo-, supposedly fiscally conservative.	###speakerb62.###speakera63.###yeah.###speakerb64.###right,###right,###yeah.###speakera65.###the great communicator,###speakerb66.	who	no	who *t*-2 are suppo-, supposedly fiscally conservative	...who is a person...	...who is every person...	...who is the person...	
172916:117	and, and so, but, but i can understand that, uh, that, you know, the, uh, who *t*-1 gets benefits.	###unless you work for internal revenue.###speakera29.###yeah,###i belong.###speakerb30.###speakera31.###oh i, i've got all four feet in the trough, you know, *-1 being a federal employee.###speakerb32.###yeah.###speakera33.	who	no	who *t*-1 gets benefits	...who is a person...	...who is every person...	...who is the person...	
14164:120	but i, i think 0 it helps me everyday in *-1 trying *-2 to review wh-, the state that the world is in *t*-3 and try *-2 to guess where we're going *t*-4.	###uh, i-, i spent a number of years in the service as an intelligence analyst,###speakera45.###really?###speakerb46.###and i don't need their fill-ins, you know.###speakera47.###did that help you understand a lot what *t*-1 was going on### your, your prior experience with the military did,###speakerb48.###yes,	where	no	where we're going *t*-4	...what is a place...	...what is every place...	...what is the place...	
126691:17	not up, um, where i live *t*-1	###we live right in the corner.###speakera47.###oh.###speakerb48.###that one little spot in new hampshire, we have ten miles of coastline,###i live on one of tho-, that little ten mile spot.###speakera49.###uh, * sounds wonderful.###did you have damage this year with hurricanes?###speakerb50.	where	no	where i live *t*-1	...what is a place...	...what is every place...	...what is the place...	
44371:51	and yet, you know, they have the same problem where, you know, where kings and such,	###speakera107.###speakerb108.###you know, the,###there's,###the poverty level is certainly, uh, you know, much worse in the latin american countries.###i mean, you can say that about africa too.###i think 0 it has something 0 *t*-1 to do with the poverty level because africa is certainly not a catholic, uh, country,###speakera109.###uh-huh.###speakerb110.	where	no	where, you know, where kings and such	...what is a place...	...what is every place...	...what is the place...	
63378:29	and then you end up with a decimal, where you start *-1 getting into mils, and that sort of thing *t*-2.	###speakerb46.###right.###mils and microns.###speakera47.###speakerb48.###right.###speakera49.###speakerb50.###right.###speakera51.	where	no	where you start *-1 getting into mils, and that sort of thing *t*-2	...what is a place...	...what is every place...	...what is the place...	
76954:47	um, i, i think that it's getting to where they're not spending time together *t*-1.	###okay.###thanks a lot.###speakera209.###bye-bye.###speakerb210.###good-bye.###speakera1.###okay,###what do you think 0 *t*-1 are some current trends in, uh, the way 0 families spend time together *t*-2, based on what you've seen *t*-3.###speakerb2.	where	no	where they're not spending time together *t*-1	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
