TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
80573:19	well, we'll see how it goes *t*-1,	###and i decided 0 that was too much 0 * to tackle *t*-1,###i'd hire a professional.###speakerb98.### if you were, if you were closer i'd, i'd, i'd tell you 0 you could come over and supervise.###speakera99.###well if i were closer i might *?*.###oh, well i hope 0 your project turns out great###and i, really think that it *exp*-1's exciting that you're going *-2 to try the sponge painting.###i think 0 that could give it a really a,###speakerb100.	how	no	how it goes *t*-1	...what is a way...	...what is every way...	...what is the way...	
22261:16	i don't know how you combat that *t*-1.	###these people 0 they're stealing from *t*-1, they're just the big bad rich guy###speakerb58.###uh-huh.###speakera59.###and we don't have it,###so we deserve it,###and we should take it.###speakerb60.###uh-huh,###yeah.	how	no	how you combat that *t*-1	...what is a way...	...what is every way...	...what is the way...	
78683:30	but newspaper articles can show wha-, how they voted *t*-1 in the past	###like i-, with the abortion issues and stuff.###speakerb86.###uh-huh.###yeah###they have *-1 to kind of take a stand on some things, like abortion and things like that,###so that's kind of, how i judge *t*-1.###there's a few things where they have *-1 to say yes or no *t*-2, like abortion or gun control,###or * let me see,###i try *-1 to look at what, if some of the newspaper articles, or the,###i don't trust t v as much,	how	no	wha-, how they voted *t*-1 in the past	...what is a way...	...what is every way...	...what is the way...	
133606:16	i'm not sure how i feel *t*-3 about *-2 paying on the quest, the long term quests that tax cuts are worth *t*-1 at this point.	###it see-, seems like it's, it's a kind of a catch twenty-two.###i mean, it's, it's the, um,###my understanding is 0 what they're try-, what, what supposedly they're trying *-1 to do *t*-3 by *-4 reducing taxes is * to kind of jump start the economy, the idea being that if people have *-2 to pay less money in taxes, they'll have more money 0 * to spend *t*-5, uh,###and if they have more money 0 * to spend *t*-1, then that will be a spur to productivity, particularly commercial productivity, uh, which in turn *t*-2 will generate revenue.###but it, it seems like, like, uh, it's sort of a, uh, a sp-, an unending spiral,###and it, it, it, uh,### i'm, i'm not sure that there's any real genuine truth to the, uh, the idea that, that, uh, that * decreasing taxes, particularly the kinds that *t*-1 are being recommended *-2 bye-bye the bush administration and things like capital gains taxes and so forth is going *-4 to, uh, result in substantial amounts of money, you know, 0 for consumers to spend *t*-3.###and, uh,###speakera18.###yeah,	how	no	how i feel *t*-3 about *-2 paying on the quest, the long term quests that tax cuts are worth *t*-1	...what is a way...	...what is every way...	...what is the way...	
63131:26	you don't like *-1 to see how you work *t*-2.	###speakera117.###yeah,###yeah,###it's right there,###and it's, they have a really nice facility at the t i.###they've got two different aerobics rooms,###they have the mirrors.###of course, sometimes you don't like *-1 to see the mirrors on the wall###speakerb118.###speakera119.	how	no	how you work *t*-2	...what is a way...	...what is every way...	...what is the way...	
48296:72	um, and i don't think 0 i probably ever would *?*, um, although i would like *-1 to know how *-2 to handle one *t*-3,	###or, you know, i can't think of *-1 ever hearing on the news or whatnot or hearing or knowing anybody who *t*-2 was being robbed *-3###but good thing 0 they had their gun on them###and they, they thwarted the robbery attempt.###speakerb26.###yeah,### i, i'm, i'm not really sure,### i don't, personally i don't own a gun,###speakera27.###uh-huh.###speakerb28.	how	no	how *-2 to handle one *t*-3	...what is a way...	...what is every way...	...what is the way...	
42336:17	and if they find who *t*-1's doing that to those little girls, as far as i'm concerned he could, fry.	###yeah###i don't blame you.###speakerb168.###it *exp*-1's really scary that you have *-2 to be that scared about your kids###but, i mean you do,###speakera169.###uh-huh.###speakerb170.###better safe than sorry.###speakera171.	who	no	who *t*-1's doing that to those little girls	...who is a person...	...who is every person...	...who is the person...	
89371:40	it was built *-1 by the architect *ich*-3 *ich*-6 for himself, who *t*-2 never moved into it. who *t*-4 sold it to a couple who *t*-5 had no idea that homes ever needed upkeep.	###and, it's,###speakera32.###right.###speakerb33.###i don't think that many by the builder that *t*-1 built this house.###and, we were not the first people, the first owners,###i think 0 we are the third owners.###speakera34.###uh, okay.###speakerb35.	who	no	who *t*-2 never moved into it	...who is a person...	...who is every person...	...who is the person...	
67847:22	how many times have you heard where, uh, uh, a citizen was wrongfully arrested *-1, and served time at a penitentiary *t*-2, uh *t*-3,	### i, i don't care *-1 to support them.###speakerb20.###well, i don't either### but, uh, uh, but there is something 0 *t*-1 to be said *-2 about,###or, uh, uh, j-, just for the sake of argument, i'm taking the, a con,###speakera21.###sure.###speakerb22.### i'm, i'm against it.###uh, you know yourself	where	no	where, uh, uh, a citizen was wrongfully arrested *-1, and served time at a penitentiary *t*-2	...what is a place...	...what is every place...	...what is the place...	
109947:140	and, you know, they kind of looked at me like i was from the dark ages, you know, like i, because i didn't have really all that much 0 * to talk about *t*-1, uh, where career and things like that were concerned *t*-2,	###yeah,###well i find that i, whenever i have *-1 to, whenever i'm in a group of people *t*-2 and we're discussing things *t*-2,###like just over the weekend i visited my family, and some cousins 0 i hadn't seen *t*-1 in a long time,###and everyone's all interested in what everybody's doing *t*-1,###and, uh, you know, well, i had my baby with me,###and i found that all 0 i talked about *t*-1 was my baby, which *t*-2 was fine with me,###speakerb42.###speakera43.###but it's like, you know, here these people are *t*-1,###they're going to school, getting degrees, making all this money,	where	no	where career and things like that were concerned *t*-2	...what is a place...	...what is every place...	...what is the place...	
112319:55	but, uh, although i have brought my boys into *-2 to see where i work *t*-1, it's not that easy,	###oh, well, good.###well, i, you know, in terms of, in terms of any sorts of trends i, you know,### obv-, obviously things are different from, *ich*-2 for me *ich*-1 than, and my children than when i was growing up *t*-3.###speakera65.###yeah.###speakerb66.### i, i, i grew up on a farm, uh, in iowa,###and, uh, you know the whole family was around the, the whole time.###and then what my father did *t*-1 was, was, uh, in-, you know, obvious to me###and i, i helped out with it.	where	no	where i work *t*-1	...what is a place...	...what is every place...	...what is the place...	
24563:32	somebody in their lifetime may win millions of dollars where another person doesn't win anything, and tries and tries and tries *t*-1. you know.	###speakerb18.###yeah.###speakera19.###and that's not necessarily fair.###speakerb20.###well, they might tell you 0 it's random.###speakera21.###uh-huh.###speakerb22.###but then, you know, it's kind of like a, a lottery.	where	no	where another person doesn't win anything, and tries and tries and tries *t*-1	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
