TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
6889:11	i see how they were organized *-1 in, central and south america *t*-2	###speakerb144.### they, they don't get paid *-1 for it,### and, um, but there is funding that *t*-1 comes,###they're supposedly saving up on their own###and the church helps them out some,###speakera145.###huh-uh.###speakerb146.###but, you know, that it is incredible, you know.###speakera147.	how	no	how they were organized *-1 in, central and south america *t*-2	...what is a way...	...what is every way...	...what is the way...	
22294:18	and i don't know how you combat that *t*-1.	###and the kids are just sitting there in the same room.###speakerb68.###uh-huh.###speakera69.###it's just that they have absolutely no, no morals###speakerb70.###uh-huh.###speakera71.###and it's really sad.###speakerb72.	how	no	how you combat that *t*-1	...what is a way...	...what is every way...	...what is the way...	
6397:23	so, i really don't know how * to compare it to other big companies *t*-1, you know.	###speakera67.###speakerb68.###that's right.###well, you know, t i, you know, t i offers some good stuff###and then i think 0 there's, i mean i think 0 there's some negatives,###but there's going *-1 to be some negatives anywhere, you know, no matter where you go *t*-2.###i have, you know, all,###this is the first really large company 0 i've worked for *t*-1.###i've always been involved in little small, you know, ind-, privately owned s-, owned firms###and so i've never had the, the big benefit package.	how	no	how * to compare it to other big companies *t*-1	...what is a way...	...what is every way...	...what is the way...	
74293:125	so it's very, it *exp*-2's very difficult * to say that this teacher is doing a better job than this other one, other than i guess how, you kn-, how a person scores *t*-1 in the beginning before the class and then after the class.	###speakerb55.###uh-huh.###speakera56.###speakerb57.### it, unfortunately, it's a, and it's a business or an occupation that the results are not as tangible as other ones *t*-1###speakera58.###uh-huh.###yeah.### it's, it *exp*-1's hard * to tell.###speakerb59.	how	no	how, you kn-, how a person scores *t*-1 in the beginning before the class and then after the class	...what is a way...	...what is every way...	...what is the way...	
57302:38	but now i've, i've learned how *-1 to sew *t*-2,	###boy i have *-1 to, hunt them down.###speakera65.### sh-, she'll buy a lot of, sh-, yeah, she'll buy a lot clothes, at the end of seasons, you know, and, uh, just have them for the next year.###speakerb66.###speakera67.###speakerb68.###uh-huh.###speakera69.###and she, you know, she finds all the outlets and all the discount places and, uh, buys clothes.###uh, whe-, you know, when they were coming up *t*-1, i, i didn't sew,	how	no	how *-1 to sew *t*-2	...what is a way...	...what is every way...	...what is the way...	
34334:57	uh, but i would like *-1 to see them have a monitoring capability so that they know who *t*-2 has what weapons.	###yeah.###speakera141.###you know. and i'm sure 0 it'd be even less for somebody with a good gun.###speakerb142.###huh.###and i think 0 the federal government is, uh, is really far away from, uh, uh, control.### i, i don't believe in, uh,### i'm s-, i shouldn't probably say control.###i mean regulation.###control is something that i wouldn't want the federal government to have *t*-1.	who	no	who *t*-2 has what weapons	...who is a person...	...who is every person...	...who is the person...	
118700:62	we, we don't know, half the time we don't know who *-1 to support *t*-2.	###well, what *ich*-2 do you know *t*-1 about latin american policies?###speakerb2.###well, i think 0 they're kind of ambivalent, really.###uh, i just have a feeling that we've kind of talked out of both sides of mouths down there like we do in some other situations you know.###speakera3.###uh-huh.###speakerb4.###speakera5.###huh. are you, uh, relating this, uh, to the, uh, affair 0 we've got *t*-1 going on in haiti right now?###speakerb6.	who	no	who *-1 to support *t*-2	...who is a person...	...who is every person...	...who is the person...	
33547:68	well, what i did *t*-1 was 0 i went to a jazzercise class in a new location in richardson near where we live in north dallas *t*-2,	###and the pool when it gets warmer *t*-1.###speakerb28.###and the pool,###yeah.###that's great.###speakera29.###yeah.###speakerb30.###speakera31.###i know.	where	no	where we live in north dallas *t*-2	...what is a place...	...what is every place...	...what is the place...	
22262:31	i, i don't know where you start or, with a lot of these kids *t*-1,	###speakerb58.###uh-huh.###speakera59.###and we don't have it,###so we deserve it,###and we should take it.###speakerb60.###uh-huh,###yeah.###i don't know how you combat that *t*-1.	where	no	where you start or, with a lot of these kids *t*-1	...what is a place...	...what is every place...	...what is the place...	
109259:18	but i didn't know where * to take them *t*-1.	###speakerb22.###uh-huh.###speakera23.###and then we usually save up our cans and, and change them in for money.###speakerb24.###well, where do you do that *t*-1,###because we've been saving cans for my daughter's choir um,###speakera25.###uh-huh.###speakerb26.	where	no	where * to take them *t*-1	...what is a place...	...what is every place...	...what is the place...	
84235:22	and this thing *ich*-2 came on where these, a group of like five or six guys went and filmed themselves beating up people in the street and, and robbing them *t*-1.	###like i, when i was h-, i went home *t*-1,###my parents live in boston.###speakera36.###uh-huh.###speakerb37.###but i went home,###and we were watching t v,###speakera38.###yeah.###speakerb39.	where	no	where these, a group of like five or six guys went and filmed themselves beating up people in the street and, and robbing them *t*-1	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
