TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
77186:55	see i, i never, i don't even know what day care is really all about *t*-1 because i, i never went to a day care center,	###i know.###speakerb84.###speakera85.###yeah,###and what *ich*-2 *t*-1's sad about that is 0 day cares end up *-3 instilling values *ich*-5 in your kids. that *t*-4 may not necessarily be consistent with yours.###speakerb86.###yeah.###speakera87.###speakerb88.###exactly.	what	no	what day care is really all about *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
155000:35	i mean, people are always saying to me, how do you stay thin *t*-1	###well see, that's, that's th-, really good###and i think 0 that keeps a lot, some people from *-1 exercising.###speakera49.###uh-huh.###speakerb50.###i mean, i don't have a problem with weight either,###but i think 0 i don't have a problem because i exercise. you know###speakera51.###you do exercise.###speakerb52.	how	no	how do you stay thin *t*-1	...what is a way...	...what is every way...	...what is the way...	
14735:59	and we're just really, uh, uh, now, trying *-1 to, uh, figure out how * to cope with the problem *t*-3 because it has grown so huge.	###well, but you know, the, the strange thing, uh, perhaps, not strange, but something that many people don't realize *t*-1, is that you can go back as far as nineteen fifty-one and fifty-two and find that there were drug dealers at that time trying *-2 to influence the high school kids,###because, uh, i'm a retired educator.###speakera51.###okay.###speakerb52.###and, in fifty-one and fifty-two, the police came to the high school where i was *t*-1 and were telling us how * to recognize when kids were on drugs *t*-2 *t*-3, how * to recognize the pushers outside the one entrance, that they were giving their drugs away in order *-4 to get the kids started * *t*-5, and so on, and so on.###speakera53.###yeah.###speakerb54.###so it's a problem that *t*-1's been around for over forty years,	how	no	how * to cope with the problem *t*-3	...what is a way...	...what is every way...	...what is the way...	
60194:16	um, i forget how she got it *t*-1,	###and it was a live rat,###and, um, this woman just offered it to me while i was in, in graduate school###and, she was actually a very fun pet.###speakera103.### i had a friend in col-, i had a friend in college who *t*-1 had a, um, had a pet rat for a while.###speakerb104.###speakera105.###speakerb106.###uh-huh.###speakera107.	how	no	how she got it *t*-1	...what is a way...	...what is every way...	...what is the way...	
133817:19	i don't know even how *-1 to say *t*-2,	###i don't know how else * to explain it *t*-1.###speakerb58.###what color is it *t*-1?###speakera59.###it's pink.###speakerb60.###pink,###okay.###speakera61.###it's kind of got, uh, oh, just kind of a worn look to it.	how	no	how *-1 to say *t*-2	...what is a way...	...what is every way...	...what is the way...	
42920:16	well, i know how * to use one *t*-1.	###* hold on,###speakerb186.###yeah.###speakera187.###he's in here somewhere,###i know 0 he is *?*.###speakerb188.###right.###speakera189.###yeah.	how	no	how * to use one *t*-1	...what is a way...	...what is every way...	...what is the way...	
92856:38	i, i wonder how, how you instill in people the necessity for * doing just a little bit extra * to, to make this whole thing work. i mean, * the extra like washing out bottles and jars, or the extra of actually, uh, * making * sure that, uh, you take stuff over to, you know *t*-1,	###that's right.###speakerb106.###and pretty soon they're, they're figuring out 0 that's not such a bad way 0 * to go *t*-1.###but,###speakera107.###that's true,###yeah.###speakerb108.###speakera109.###well, i don't know, you know.	how	no	how, how you instill in people the necessity for * doing just a little bit extra * to, to make this whole thing work. i mean, * the extra like washing out bottles and jars, or the extra of actually, uh, * making * sure that, uh, you take stuff over to, you know *t*-1	...what is a way...	...what is every way...	...what is the way...	
143709:26	i mean, like you said, how they were, the schools are doing more things for the kids, they thought 0 *t*-2, than they were *?* thirty years ago *t*-1.	###speakera45.###well, utah's a place where you wouldn't think 0 that problem would be very severe *t*-1.###speakerb46.###but a lot of schools had a lot of transient, uh, families and a lot of families who *t*-1 were on the poorer side###and,###speakera47.###yeah,### you, so, you saw a fair number of troubled kids.###speakerb48.###yeah,	how	no	how they were, the schools are doing more things for the kids, they thought 0 *t*-2, than they were *?* thirty years ago *t*-1	...what is a way...	...what is every way...	...what is the way...	
29430:124	but there was a, a, a big push *ich*-1 with the local t v stations * to have little hot lines with counselors * to, to help parents learn how *-2 to talk about their war with their children *t*-3.	###it was just very informative and interesting,###and, uh, i was real impressed at how a b c handled, uh, *-1 translating, the war for children *t*-2.###speakerb62.###uh-huh.###speakera63.###speakerb64.###yeah,###i didn't see anything like that, although i did, uh,###i guess 0 one thing that i found *t*-1 sort of interesting,###this is getting a little off the topic,	how	no	how *-2 to talk about their war with their children *t*-3	...what is a way...	...what is every way...	...what is the way...	
104217:52	and, of course, i get *-1 to watch all these movies like * look who *t*-2's talking and who *t*-4's, * look who *t*-3's talking, too	###it j-,,###i guess 0 maybe it would have been better if we'd have been at the theater as opposed to, uh, * just at the house watching it with, with no one else around.###speakera47.###uh-huh.###speakerb48.###speakera49.###uh-huh.###speakerb50.###so,###speakera51.	who	no	who *t*-2's talking	...who is a person...	...who is every person...	...who is the person...	
150080:91	and kind of a couple of people, they just took it from me without me knowing really and kind of passed it off, so i didn't know who *t*-1 had it.	###the only thing 0 i've ever had *t*-1, was 0 i've had my wallet lifted *-2###speakera53.###uh-huh.###speakerb54.###but that was in a more of a, a setting where there was a number of people around *t*-1,###and i kind of got,###i was much younger at the time###speakera55.###uh-huh.###speakerb56.	who	no	who *t*-1 had it	...who is a person...	...who is every person...	...who is the person...	
73312:33	so, uh, i'm sort of at a loss where that's concerned *-1 *t*-2.	###yeah.###how unfortunate.###speakerb128.### you don't think, you don't think that good prevails.###speakera129.###well, i, i, i'm living in a dream world,###what do i know *t*-1.###as i said, i don't have kids###and i'm an only child###so i've never been around children.	where	no	where that's concerned *-1 *t*-2	...what is a place...	...what is every place...	...what is the place...	
72099:29	the bigger trend *ich*-2 called * the boomerang kids where they move out for a while *t*-1 and they come back,	###speakera69.###uh, nowadays it's not the case,### kids don't, kids are bombarded *-1 with all kinds of junk###and one of the reasons, i guess 0 *t*-1, is because there's so much more income in the family with both parents working.###they get bombarded *-1 with junk###and they don't have *-1 to do anything around the house.###they never learned *-1 to be responsible when,###speakerb70.###yeah.###speakera71.	where	no	where they move out for a while *t*-1 and they come back	...what is a place...	...what is every place...	...what is the place...	
115947:28	well, did you read in the dallas paper where they increased the teach-, the administrators' pay by thirty three percent after they laid off all those teachers *t*-1.	###i remember 0 there was *?* about four, five years ago.###speakerb39.###yeah.###speakera40.###yes.###speakerb41.###but, this, you know, this, uh,###i think 0 *-1 living in richardson, we're kind of spoiled because i think 0 we get, we come closer to *-2 getting our money's worth as far as the city is concerned, i think than probably any, any city in the country.###speakera42.###yes,	where	no	where they increased the teach-, the administrators' pay by thirty three percent after they laid off all those teachers *t*-1	...what is a place...	...what is every place...	...what is the place...	
57714:39	like you say it takes a plumber *-1 to figure out where all this stuff goes *t*-2.	###and there was basically nothing in there but an engine, and a few things.###speakerb80.###uh-huh,###uh-huh.###speakera81.###now, you open the hood###and it's scary.###speakerb82.###yeah.###speakera83.	where	no	where all this stuff goes *t*-2	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
