TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
38890:31	and i, i still remember how * to do it *t*-1.	###speakerb30.###so.###speakera31.###i enjoy, uh, sewing and needlework also.### i've, i've, uh, made some small things, cross stitch things.###and, um back when i was in high school *t*-1, i worked at a needlework shop,###speakerb32.###uh-huh.###speakera33.###and i, i used *-1 to do the latch hook rugs and needlepoint and things like that,	how	no	how * to do it *t*-1	...what is a way...	...what is every way...	...what is the way...	
95602:35	and it *exp*-1's real fun * to just see how things have changed *t*-2 over the years. uh,	###speakera31.###sure.###speakerb32.###but, uh, i would, i think 0 it would be smart if somebody would keep, uh, some sort of a plan that *t*-1 works for them.###speakera33.###yeah.###i think 0 you are right, um, uh,###well i-, it must have been sort of interesting to us### is * to, uh, it's because,###since i have pretty much kept my record books for the last fifteen years, i guess 0 *t*-1, i can go back and look	how	no	how things have changed *t*-2 over the years	...what is a way...	...what is every way...	...what is the way...	
7981:19	you don't even know who *-1 to payoff *t*-2, huh?.	###speakerb90.###yeah,###speakera91.###most of the time.###speakerb92.###but the politics, the politics gets worse in the small towns sometimes.###speakera93.###oh man, in dallas you don't even know who *t*-1's in, in administration,###there's so many of them.###speakerb94.	who	no	who *-1 to payoff *t*-2	...who is a person...	...who is every person...	...who is the person...	
98671:43	but, uh, somebody did it, just for your train of thought where they, they showed something *t*-1	###yeah.###speakerb55.###yeah.###speakera56.###the,###because stories look very different when you hear different parts of the, of the truth *t*-1.###speakerb57.###right.###well, that's just like that old witness game,###well, it's a game 0 kids play *t*-1, too,	where	no	where they, they showed something *t*-1	...what is a place...	...what is every place...	...what is the place...	
21530:85	but, as, as i've seen it, they've, they've done sort of the same thing to where they've, they started *-1 to let them get together *t*-2,	###speakerb110.###i've seen it before,###but i don't watch it regularly.###speakera111.###yeah,###well, i i hardly ever watch it,###speakerb112.###usually tuesday nights i'm out,###so.###speakera113.	where	no	where they've, they started *-1 to let them get together *t*-2	...what is a place...	...what is every place...	...what is the place...	
31841:18	we're getting to where, we're straying *t*-3, i guess 0 *t*-1,	###speakerb68.###oh,###speakera69.###yeah.###speakerb70.###yeah.###speakera71.###well, i guess 0 we have *-1 to get back to hobbies since,###speakerb72.###yeah,	where	no	where, we're straying *t*-3	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
