TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
146693:65	and i think 0 that is what it is going *-1 to have *-2 to come to *t*-3. where we are just forced *-4 to *t*-5.	### that can not be, it could be recycled *-1,###but there is no place 0 * to,###speakerb15.###there is no really recycling facilities.###speakera16.###no.###we have a pilot program in arlington *ich*-1 *-2 going on i think in the north part of the city where they are have people people separate the garbage as, the trash as they put it out *t*-3.###speakerb17.###i think 0 that is a good idea.###speakera18.	where	no	where we are just forced *-4 to *t*-5	...what is a place...	...what is every place...	...what is the place...	
158893:25	and you go, oh, my gosh where did it all go *t*-1.	###speakera29.###huh?###speakerb30.###speakera31.###uh-huh.###speakerb32.###speakera33.###i'm sure.###speakerb34.###um, you look at your paycheck	where	no	oh, my gosh where did it all go *t*-1	...what is a place...	...what is every place...	...what is the place...	
16981:19	it's getting, to where a just really want *-1 to read it *t*-2.	###speakerb8.###uh-huh.###speakera9.###speakerb10.###yeah,###it does.###it,###speakera11.###and i, i been praying that god would put a desire * to read the bible in my heart###and he really has *?*.	where	no	where a just really want *-1 to read it *t*-2	...what is a place...	...what is every place...	...what is the place...	
112590:32	one of the girls she was leaving hers at where she felt like *t*-1 was a really good place,	###i wish 0 i could find someplace 0 i really felt good about *t*-1.###you know?###speakerb80.###uh-huh.###speakera81.###most of them don't really feel that it's a great place 0 * to leave their kids *t*-1.###speakerb82.###that is sad.###speakera83.###and it's really bad, you know.	where	no	where she felt like *t*-1 was a really good place	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
