TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
63304:19	so you can figure out what you're actually paying *t*-1 for it.	###so they could put this sign *ich*-2 out front that *t*-1 said, you know, thirty-nine cents a liter.###speakerb20.###right.###speakera21.###and nobody had any idea what a liter was *t*-1,###so, uh.###speakerb22.### that, that's the problem.###speakera23.###when we finally out that liters was about a quart *t*-1, there's about four liters in a gallon	what	no	what you're actually paying *t*-1 for it	...what is a thing...	...what is every thing...	...what is the thing...	
85292:20	all the developers don't know what * to do *t*-1.	###speakerb35.###the past, uh, uh, year and a half prices have gone down which *t*-1 is totally new for northern virginia.###speakera36.###uh-huh.### it just, it's a real good,###speakerb37.###it just never happened before.###speakera38.###speakerb39.###so it's really surprising everybody.	what	no	what * to do *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
47787:11	you know what i mean *t*-1?	###speakera133.###it's like a macy's, kind of store,###speakerb134.###uh-huh.###speakera135.###it's pretty nice###and everything's pretty expensive###and, you know, you just can't do that###and you don't go to baseball games as much###or you get pictures like we did.	what	no	what i mean *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
158737:40	i pretty much question or what, what the u s --s motives *ich*-2 were *t*-1 in, uh, in, in actually the original involvement.	###speakerb34.###yeah.###speakera35.###d-,###speakerb36.###well what do y-,###what about this situation with the, you know, the, uh, continual, uh, harassment by iraq right now and, uh, * apparently failing *-1 to let the, uh, arms inspectors have free access.###speakera37.###uh-huh.###you know, well, * to begin with, you know,	what	no	what, what the u s --s motives *ich*-2 were *t*-1 in, uh, in, in actually the original involvement	...what is a thing...	...what is every thing...	...what is the thing...	
83856:16	i do not know what they are called *-1 *t*-2.	###speakerb78.###and what color?###speakera79.###oh, they come in all different colors.###the blooms 0 *t*-1 are, on some of them is yellow, purple, white. just all different colors.###speakerb80.###and you only get one of them?###speakera81.###well, i mean, per bulb.###you get one big flower that *t*-1 looks like a lily.	what	no	what they are called *-1 *t*-2	...what is a thing...	...what is every thing...	...what is the thing...	
145442:17	and i'm thinking what *ich*-3 did i get *t*-1, that *t*-2 costs so much.	###see, and that's,###even with my gas card you know, i find that i'll go in *-1 to get some gas###speakerb36.###uh-huh.###speakera37.###and i'll end up *-1 buying, you know, candy and drinks and you know, sweets and whatever,###speakerb38.###right.###speakera39.###and then at the end of the month i, you know, i get a bill	what	no	what *ich*-3 did i get *t*-1, that *t*-2 costs so much	...what is a thing...	...what is every thing...	...what is the thing...	
54138:21	um, i don't know what we're going *-1 to do *t*-2 about it,	###bye-bye.###speakerb1.###well, this is a good subject, isn't it *?*?###speakera2.###yeah.###speakerb3.### it's, it's something that you can really talk about *t*-1.###speakera4.###yeah.###speakerb5.	what	no	what we're going *-1 to do *t*-2 about it	...what is a thing...	...what is every thing...	...what is the thing...	
126139:53	and i don't think 0 they're going *-1 to call me and ask me how it's functioning *t*-2,	###right.###speakera36.###but i think 0 i'm not sure if it's by law just,###otherwise i think 0 the practice *ich*-2 has basically been eliminated *-1 * asking for a phone number.###speakerb37.###well, that's the thing 0 i hated *t*-1 too about, uh, radio shack.###speakera38.###how did radio shack work *t*-1?###speakerb39.###if you go in and buy anything they want your phone number.	how	no	how it's functioning *t*-2	...what is a way...	...what is every way...	...what is the way...	
62250:48	or, you know, * to find a job where they can learn how * to support themselves *t*-1 *t*-2,	###speakerb102.###but.###speakera103.###they're not going *-1 to take that money 0 you give them *t*-2 and go *-3 try *-4 to figure out a way 0 * to dry out with it *t*-5.###now * come on, let's be realistic,###speakerb104.###yeah.###speakera105.###that's just not realistic.###speakerb106.	how	no	how * to support themselves *t*-1	...what is a way...	...what is every way...	...what is the way...	
112423:40	but i would, i would not really know how * to go about *-1 selecting one nowadays *t*-2,	###no.###uh, m-, my daughter that *t*-1 has three stays home with her children,###speakerb14.###oh, that's nice.###speakera15.###and one of my daughters has one###but an aunt keeps the baby.###speakerb16.###oh, that's nice.###speakera17.	how	no	how * to go about *-1 selecting one nowadays *t*-2	...what is a way...	...what is every way...	...what is the way...	
113745:51	it quickly would be significant industry in, in * figuring out how * to get around it *t*-1 where people,	### i, i think 0 the, the basic message is that giving is better than receiving.###speakera21.###yeah,###right.###speakerb22.###and that's not the kind of society 0 we have *t*-1 right now.###speakera23.###oh, yeah,###i'm afraid 0 you're right there.### but, uh, but, uh, anything like this that *t*-1 came up whether it,	how	no	how * to get around it *t*-1	...what is a way...	...what is every way...	...what is the way...	
88024:31	but, but who *t*-1 knows how it's supposed *-3 to all end *t*-2.	###speakera83.###huh.###speakerb84.###i thought 0 it was a very interesting movie.###speakera85.###well, i think so.### i, um, i have come *-1 to respect a little bit more the, uh, you know, what *t*-2 went on here,###speakerb86.###right.###speakera87.	how	no	how it's supposed *-3 to all end *t*-2	...what is a way...	...what is every way...	...what is the way...	
150839:60	but, um, it seems that, um, they kind of get *-1 to throw their opinions into how they, you know, report on the news *t*-2.	###so.###speakerb26.###oh, ch-, see channel, where i am *t*-1 channel eight's, um, like public t v,###so it's kind of different.###speakera27.###oh, uh-huh.###yeah.###speakerb28.### i think, i think 0 the, uh, i think 0 a lot of the commentators on, like the major networks,###like right, it's kind of appropriate right now because of the election stuff going on,	how	no	how they, you know, report on the news *t*-2	...what is a way...	...what is every way...	...what is the way...	
7535:30	and, uh, it *exp*-4 doesn't matter who they put *t*-3 in office, they're going *-1 to fall subject to, uh, the pressure that the lobbyists can put *t*-2,	###but, uh,###speakera30.###yeah,###that's true that the different places in america that, uh, you know, different issues would be a lot more important than say in another place.###speakerb31.###yeah,###i can understand why, why some of the, the rural areas, the voter turnout isn't as much because it does seem sometimes like the lobbyists in d c are like controlling things for the, the midwest *t*-1,###speakera32.###uh-huh.###speakerb33.	who	no	who they put *t*-3 in office	...who is a person...	...who is every person...	...who is the person...	
12883:11	i know who you're talking about *t*-1.	###uh, uh, uh, i think 0 i know who you're ta-,###oh, i know who you're talking about *t*-1,###speakera126.###real long legs, and dark hair.###speakerb127.###she's got black hair,###speakera128.###speakerb129.###yeah,###okay,	who	no	who you're talking about *t*-1	...who is a person...	...who is every person...	...who is the person...	
125232:25	and you wonder, you know, where's it all going *t*-1	###and in mumblex###of the matter,###you get what you pay for *t*-1,###if we're going *-1 to have national health insurance, which *t*-2 seems likely, it's necessarily going *-3 to involve more taxes.###uh, i suspect, i take the view that * cutting income tax rates has been good for the, the economy, that most other countries have a higher share of the tax burden in various kinds of sales taxes, uh, energy taxes, particularly, and that to the extent 0 we need *-1 to raise more taxes *t*-3, that's the direction 0 we should look *t*-2.###speakerb4.###right.###well, i guess 0 i kind of have mixed feelings.###um, you know, you always sit there###and out of each pay check so much comes out of it,	where	no	where's it all going *t*-1	...what is a place...	...what is every place...	...what is the place...	
154318:26	and then you're saying, my word where did all that money go *t*-1.	###yeah.###speakerb40.###so,###speakera41.###well, it helps you to focus where your money goes *t*-1###speakerb42.###yeah###speakera43.### and and i am sure 0 you felt the the same frustration before you got on a budget,###but you're wondering my, when you put down all the money that you do bring *t*-1 in *t*-2	where	no	my word where did all that money go *t*-1	...what is a place...	...what is every place...	...what is the place...	
158639:36	you probably heard where, you know, where you stand in front of the clock and get your power back *-1 to control yourself *t*-2.	###that's cute.###speakerb72.###but they also did, they also did some of the teaching things###and then they had, um, you know,### obedience, obedience was important.###speakera73.###yeah,###that has *-1 to be *?* with a day care center.###speakerb74.### and you know so they, you know, they used, uh, oh, i think 0 they used the,	where	no	where, you know, where you stand in front of the clock and get your power back *-1 to control yourself *t*-2	...what is a place...	...what is every place...	...what is the place...	
59663:44	uh, i think 0 we're getting to the point *ich*-1 now where they're going *-2 to eventually let it be, um, majority vote *t*-3.	###and it's another form of sentencing.###speakera5.###uh-huh.###speakerb6.###but on that one thing, i, i still think 0 it should be a unanimous decision,###speakera7.###oh, yeah,###i agree.###yeah.###speakerb8.	where	no	where they're going *-2 to eventually let it be, um, majority vote *t*-3	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
