TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
164808:75	and then we have a local rag here in town that i pick *t*-1 up periodically and read *t*-1 *-3 just to see what *t*-2's going on in our little community. because we don't get an awful lot of coverage in the dallas morning news.	###speakerb54.###i used *-1 to read time magazine a lot,###but i don't read it much anymore.###speakera55.###yeah,### that's, that's kind of a problem for them.###there's a lot of people who *t*-1 fall into that, category.###speakerb56.###speakera57.###speakerb58.	what	no	what *t*-2's going on in our little community	...what is a thing...	...what is every thing...	...what is the thing...	
144859:16	i didn't know what i was doing *t*-1.	###speakerb68.###yeah,###and i think 0 the drugs play a tremendous part in, uh, the theft and the, the violence that we see *t*-1.###speakera69.###i think 0 you're right, uh, although i think 0 that may be an excuse for people, too.###speakerb70.### it, it is convenient, isn't it?###speakera71.###right.###speakerb72.	what	no	what i was doing *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
154702:11	you know what i am saying *t*-1	###speakerb126.###uh-huh.###well are you into that that rock music, you know, all that druggy stuff and all that i mean?###speakera127.###well,###uh,###speakerb128.###speakera129.###mumblex.###speakerb130.	what	no	what i am saying *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
72605:13	do you know how * to use them in your life or to influence *t*-1,	###it's scary though i'm telling you 0 *t*-1.###speakera161.###i know.###speakerb162.###i don't know,###and, well, you know, with the other part of this thing was, how do you feel that this influences family *t*-1.###speakera163.###how do i feel what *t*-1?###speakerb164.### that, that books influence,	how	no	how * to use them in your life or to influence *t*-1	...what is a way...	...what is every way...	...what is the way...	
112247:39	and it's a game that none of their friends know how * to play *t*-1 *t*-2,	###well, it's really fun.###um, one of my neighbors moved here from memphis###and a lot of them played it,###and she started a group going in the neighborhood###and my kids wanted *-1 to learn how * to play it *t*-2###and it's more fun with four people.###speakerb38.###yeah,###yeah.###speakera39.	how	no	how * to play *t*-1 *t*-2	...what is a way...	...what is every way...	...what is the way...	
148793:49	do you, uh, did you take classes *-2 to learn how * to do that *t*-1?	###* give it away as gifts.###speakerb68.###uh-huh.###speakera69.###but, making my own furniture.###speakerb70.###yeah.###speakera71.###speakerb72.###oh, that's interesting.	how	no	how * to do that *t*-1	...what is a way...	...what is every way...	...what is the way...	
172447:43	the old-timers, even the people who *t*-1 are technologists don't know how *-2 to operate these electronic things like v c r --s and whatnot *t*-3	###speakerb46.###huh.###speakera47.###uh, so i let my son do it###and, uh, of course, you know, there's, uh, there's an intellectual evolution taking place where,###speakerb48.###yeah.###speakera49.###it's sort of a joke###but it's really true,	how	no	how *-2 to operate these electronic things like v c r --s and whatnot *t*-3	...what is a way...	...what is every way...	...what is the way...	
45129:143	and it took me, i mean it *exp*-3 took such courage 0 you wouldn't believe *t*-1 * to go *-4 vote the first time because i was waiting for somebody to laugh at me because i didn't know how * to work the machines *t*-2.	###speakerb112.###yeah.###speakera113.###they thought 0 that was funny.###ah, she don't even know how, wah, wah.###speakerb114.###right.###uh-huh.###speakera115.###so there wasn't any way 0 i was going *-1 to go in there and vote *t*-2.	how	no	how * to work the machines *t*-2	...what is a way...	...what is every way...	...what is the way...	
45146:25	and, uh, i didn't know how *-2 to work the machine, you know *t*-1.	###speakerb120.###well###sure it is *?*.###speakera121.###now that's bad.###and i mean i was out of school.###i was a married person.###speakerb122.###uh-huh.###speakera123.	how	no	how *-2 to work the machine, you know *t*-1	...what is a way...	...what is every way...	...what is the way...	
85856:87	you know, a lot of people complain *-1 saying well, i don't want *-4 to, uh, have *-5 to be told *-6 who i need *-2 to go to *t*-3	###so we, my wife decided 0 she wanted *-1 to, to stay with that doctor,###speakera35.###yeah.###speakerb36.###so, we went to the, to the, the medical insurance that we have *t*-1 at, here at work,###speakera37.###yeah.###speakerb38.###and, uh, i, uh, i like the, i like the convenience of the h m o in, in a certain respect because it, uh, even though you're,###once you find the doctor that you like *t*-1 it's not a problem.	who	no	who i need *-2 to go to *t*-3	...who is a person...	...who is every person...	...who is the person...	
127170:13	but * look who she was running against *t*-1, you know.	###well, i think so, too.### i, i just, admire her a lot.###speakerb83.###yeah.###speakera84.###and, uh, i ho-, i really hope 0 she does well.###but she's, uh, n-, you know, probably more popular *ich*-1 out of the state than she is *?* here, although she did manage *-2 to win.###speakerb85.###right.###speakera86.	who	no	who she was running against *t*-1	...who is a person...	...who is every person...	...who is the person...	
155073:22	well is it *ich*-2 tahoe? where you ski from *t*-1,	###speakerb76.###yeah.###well, i have never skied before,###but i have friends that *t*-1 go to utah all the time###and they think 0 it's really###speakera77.###oh they come up here.###speakerb78.###and they ski.###i guess 0 there's a place where you can ski *t*-1,	where	no	where you ski from *t*-1	...what is a place...	...what is every place...	...what is the place...	
99380:19	it was real close to where i worked *t*-1.	###well, you know, i, i said 0 i lived in, uh, the pontiac.###i didn't live in the city of pontiac,###i lived to the west of it.###uh, i forget the, the county,###but you know where all the lakes are *t*-1 around there.###speakera51.###okay,###sort of.###speakerb52.###i lived in an apartment complex on one of the lakes.	where	no	where i worked *t*-1	...what is a place...	...what is every place...	...what is the place...	
173411:17	but uh, not to where she feels different *t*-1,	###speakera43.###well it does, you know.###it really does because i'm a single mom and i have a thirteen year old now###and uh, you know, it does.###speakerb44.###oh, me.###speakera45.###speakerb46.###speakera47.###i mean, we do it to a point	where	no	where she feels different *t*-1	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
