TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
34705:16	i don't understand why they charge you out the kazoo for both *t*-1.	###yeah,###yeah,###speakerb138.###speakera139.###and then if you want popcorn and stuff it's just, i mean, uh, it's incredible.###no,###speakerb140.###yeah.###speakera141.###speakerb142.	why	no	why they charge you out the kazoo for both *t*-1	...what is a reason...	...what is every reason...	...what is the reason...	
81223:27	well the only reason 0 i know why it ended *t*-1 *t*-2 is 0 on arsenio hall one night, christopher reeves told, that, you know,	###oh yeah,###boy i, i didn't like it.###speakera121.###you didn't?###speakerb122.###no,###it was,###i didn't like the way 0 it ended *t*-1.###speakera123.###i know,	why	no	why it ended *t*-1	...what is a reason...	...what is every reason...	...what is the reason...	
133581:44	um, i'm not really, uh, sure that i even understand why the administration is proposing, for instance, tax reductions *t*-1, because it seems to me that if, if, if they're talking about * reducing, uh, the tax that *t*-4 needs *-2 to be paid *-5, or the tax that *t*-3's currently being paid *-6, then that can't, it seems to me 0 it can't possibly, you know, help with the, the deficit picture.	###and that effectively adds to whether it's officially on the books or not.###speakerb9.###right.###exactly.###um,###speakera10.###and that's got *-1 to be paid *-2.###speakerb11.###exactly,### and, and, uh, so this creates a pretty serious problem that *t*-1's going *-2 to continue *-3 to be with us for a while 0 *t*-4 to come.	why	no	why the administration is proposing, for instance, tax reductions *t*-1	...what is a reason...	...what is every reason...	...what is the reason...	
141289:11	that is why we only do it once every five or ten years *t*-1.	###speakerb11.###uh-huh.###speakera12.###most of the family is right in the west virginia, uh, uh, what they call *t*-1 tri-state area, uh, northern west virginia, eastern ohio, southwestern pennsylvania.###speakerb13.###yeah.###speakera14.###most everybody is right in that area.###speakerb15.###that makes it a lot easier. a lot more convenient.	why	no	why we only do it once every five or ten years *t*-1	...what is a reason...	...what is every reason...	...what is the reason...	
11790:16	could you tell me what you think 0 *t*-1 contributes most to, uh, air pollution?	###well, i'll talk to you later,###speakera20.###all right.###* thank you.###bye, bye.###speakerb21.###okay.###bye-bye.###speakera1.###okay, uh,	what	no	what you think 0 *t*-1 contributes most to, uh, air pollution	...what is a thing...	...what is every thing...	...what is the thing...	
13594:115	so i imagine 0 we will be, uh, shifting over to that service uh, for a while, or if, in a while. as soon as we determine what we're going *-1 to do *t*-2 with contel after we bought contel.	###speakerb114.###yeah,###g t e purchased tigon.###speakera115.###okay.###speakerb116.###and so, we had, had been using a, the aspen service before they purchased tigon###speakera117.###uh-huh.###speakerb118.	what	no	what we're going *-1 to do *t*-2 with contel after we bought contel	...what is a thing...	...what is every thing...	...what is the thing...	
25161:69	even when i was in elementary school years ago *t*-1 they were, you know, we learned what a centimeter *ich*-3 was *t*-2 and a decimeter and the various, you know basically the other alternate forms of measurements, things like that.	###speakera37.###yeah.###speakerb38.###i think 0 it's still good 0 they do cover the system.###i think 0 it should still be taught *-1 in schools.###speakera39.###yeah.###speakerb40.###and they do,###i know now because i,	what	no	what a centimeter *ich*-3 was *t*-2 and a decimeter and the various, you know basically the other alternate forms of measurements, things like that	...what is a thing...	...what is every thing...	...what is the thing...	
48581:11	i knew what you meant *t*-1,	###oh, that's, fascinating.###speakera61.###speakerb62.###uh-huh.###speakera63.###speakerb64.###yeah,###speakera65.###the c a d.###speakerb66.	what	no	what you meant *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
76029:23	and so, i don't know what they're finally going *-1 to do *t*-2.	###speakerb164.###right.###speakera165.###speakerb166.###right,###well the thing that *t*-1's funny is 0 they've done, uh, they've done things like that, you know,###i'll catch her out there *-1 spraying around,###and then it's like, in two days time they'll come home from work###and those little things are back.###it's just, 0 they're the most resilient little characters	what	no	what they're finally going *-1 to do *t*-2	...what is a thing...	...what is every thing...	...what is the thing...	
92738:30	i under-, i know what you're saying *t*-1,	###people, 0 i don't know *t*-1, they find fault in everything, rather than say 0 this is a good effort.###speakerb58.###rather than * work with it.###speakera59.###yeah.###speakerb60.###yeah.###speakera61.###i don't know.### it's, it's,	what	no	what you're saying *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
94922:53	and i promise you faithfully, 0 i will watch the instructor every minute and see exactly what *t*-1's happening.	###speakera169.###oh, dear.###speakerb170.###boy,###it *exp*-1 didn't take me very long * to hot foot it over to the school and relay that to them,###speakera171.###yes.###speakerb172.###and she said, well, she said, you know, kids do exaggerate,###but she said, * let's go ahead and send him another day, or two days,	what	no	what *t*-1's happening	...what is a thing...	...what is every thing...	...what is the thing...	
126793:26	they ask me, you know, what are you doing *t*-1 in a dress	###and i have sweatshirt on today.###speakera19.###uh-huh.###speakerb20.###and that's pretty much the norm for me.###if i come in in a dress, everybody's shocked.###speakera21.###yeah,###i understand.###speakerb22.	what	no	what are you doing *t*-1 in a dress	...what is a thing...	...what is every thing...	...what is the thing...	
139387:11	* wonder what *t*-1 happens to this little beastie on call waiting or something.	###i thought 0 we came in as first advisors to the french, and then they decided *-1 to pull out###and,###speakerb16.###can you hold just a second, terry?###speakera17.###sure.###speakerb18.###one moment please.###speakera19.###sure.	what	no	what *t*-1 happens to this little beastie on call waiting or something	...what is a thing...	...what is every thing...	...what is the thing...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
