TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
100176:35	because i th-, i think, what do you have *t*-1 there?	###in fact, that's probably what *t*-1's going *-2 to happen with my husband's mother.###she's going *-1 to endanger herself before she'll willingly and probably will never willingly make the decision.###and that scares me the, the thought of * forcing somebody to do something.###speakerb78.###but it's, it's so lonely,###you know they can't get out and see anyone###and i mean, it *exp*-1's hard for, for someone like me to understand that###speakera79.###yeah.###speakerb80.	what	no	what do you have *t*-1 there	...what is a thing...	...what is every thing...	...what is the thing...	
164923:50	and a lot of time i don't hear exactly what they, what they write *t*-1 into it.	###speakera24.###oh, i like the straight reporting.###uh, and then i, i hope *-1 to be able *-2 to form my own opinion of it.### it's, it *exp*-1's nice * to hear someone's interpretation of it###speakerb25.###uh-huh.###speakera26.###uh, i always think 0 it's humorous when, when the president gives the state of the union and, uh, for thirty minutes and then for an hour and a half you hear different commentators explaining what you just heard *t*-1 *t*-2.###speakerb27.###speakera28.	what	no	what they, what they write *t*-1 into it	...what is a thing...	...what is every thing...	...what is the thing...	
59393:22	and it *exp*-2 doesn't matter what restrictions you put *t*-1 on that type of weapon or a class three firearm.	###speakerb18.###well, you, you've got,###well, any of the big cities you've got the different rival gangs###and they're having their little turf wars over their little drug kingdoms and such,###speakera19.###uh-huh.###speakerb20.###and they get out their little mac tens,###they get out their little uzis###and they're going *-1 to fight with them.	what	no	what restrictions you put *t*-1 on that type of weapon or a class three firearm	...what is a thing...	...what is every thing...	...what is the thing...	
37082:41	and of course, most of us, we don't really appreciate what we've got *t*-2 because we've been so used to it.	###i'm sure 0 a lot of them are missing those household items.###speakerb58.###yeah,###the major conveniences of life.###speakera59.###yeah###what we consider just, i don't, *t*-2 normal everyday things to them is real luxury. which *t*-1 is unfortunate for them,###speakerb60.###yeah.###speakera61.	what	no	what we've got *t*-2	...what is a thing...	...what is every thing...	...what is the thing...	
14829:73	it's like, those guys, at one point, you know, they had so much money that they didn't know what * to do *t*-1 with it.	###nope,###i only heard about it.###speakera83.###okay,###in one part, the guy goes out of jail,###and within, uh, two months, he has all his house payments gone * everything paid *, you know,###speakerb84.###uh-huh.###speakera85.###and he had enough money * to, you know,	what	no	what * to do *t*-1 with it	...what is a thing...	...what is every thing...	...what is the thing...	
107688:11	you know what i mean *t*-1?	###so if my parents do need *-1 to live with someone, it will probably be with me because all my brothers and sisters will be having teenagers *ich*-3 around and everything 0 * to care for *t*-2. you know,###speakerb38.###really?###speakera39.###and i'm, i,###that's fine with me.### i-, my fiancee and i both figure 0 that's what's, we're going *-1 to end up with *t*-2 both of the parents or whoever.###if the-,###speakerb40.###speakera41.	what	no	what i mean *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
161808:39	well, actually, i, i've known how * to sail *t*-1 pretty much my whole life.	###like those catamarans are pretty fast.###speakerb72.###yeah,###what,###speakera73.###you can actually,###speakerb74.###* do, if you get one like that do have somebody teach you that###or they just,###speakera75.	how	no	how * to sail *t*-1	...what is a way...	...what is every way...	...what is the way...	
138605:16	i don't know how, uh, people, uh, that *t*-1 have young kids working work full time and, and do it, really, without *-3 being stressed out all the time *t*-2.	###speakerb58.###yeah,### it, it *exp*-2 is, i think 0 *t*-3, just hard * to leave them because nobody will give them the kind of care 0 their own families will *?* *t*-1.###speakera59.###well, and you know their, kind of their schedules###and you know if they're upset and that type of a deal.###speakerb60.###yeah,###yeah.###speakera61.	how	no	how, uh, people, uh, that *t*-1 have young kids working work full time and, and do it, really, without *-3 being stressed out all the time *t*-2	...what is a way...	...what is every way...	...what is the way...	
22314:16	i don't know how * to make it better for them *t*-1	###uh-huh.###speakera77.###speakerb78.###yeah,###speakera79.###speakerb80.###and what do those kids do *t*-1,###they get it at school and come home,###what do they do *t*-1 then.### i, i feel, i feel for them,	how	no	how * to make it better for them *t*-1	...what is a way...	...what is every way...	...what is the way...	
97445:32	and so we will just have *-1 to see how things work out *t*-2.	###right.###speakera133.###speakerb134.###uh-huh,###uh-huh.###speakera135.###we might be able *-1 to exchange that way.###speakerb136.###uh-huh.###speakera137.	how	no	how things work out *t*-2	...what is a way...	...what is every way...	...what is the way...	
72086:35	and back in those times we pretty much were taught *-1 how * to be responsible *t*-2.	### the, the divorce rate keeps *-1 hovering around fifty percent or so###and it got higher than that for a while.###um, that's hard 0 * to say *t*-1.###families are such a strange configuration anymore.###um, i, i see a lot of families where,###you know, in the, in the back,###i grew up about the same time 0 you did *t*-1,###speakerb66.###uh-huh.###speakera67.	how	no	how * to be responsible *t*-2	...what is a way...	...what is every way...	...what is the way...	
1049:139	i also thought about it, was of, uh, *-1 waiting *-2 to talk to you that, another thing that *t*-4 occurred to me is 0 there is not so much invasion of my privacy because i know how *-5 to behave *t*-6 such that there isn't *?*.	###speakera67.###yeah.###speakerb68.###so, maybe that is a, a little bit of what privacy is *t*-1.###speakera69.###yes.###exactly.###speakerb70.###speakera71.###uh-huh.	how	no	how *-5 to behave *t*-6 such that there isn't *?*	...what is a way...	...what is every way...	...what is the way...	
118770:16	well, you know who i'm talking about *t*-1.	###speakerb28.###yeah,###yeah.###speakera29.###uh, no,### he's, marcos is philippines,###speakerb30.###yeah,###um, well, i'm blank on it.###speakera31.	who	no	who i'm talking about *t*-1	...who is a person...	...who is every person...	...who is the person...	
97069:61	i, as a matter of fact i was talking to a friend *ich*-2 yesterday, who *t*-1 said 0 she has a new policy in her home	###yes,###but i do not know###they tend *-1 to look at the mother as the one who *t*-2 solves all problems.###they, are all things to all people,###speakera189.###that's very true.###speakerb190.###and that's never changed.###speakera191.### that's, that's very true.	who	no	who *t*-1 said 0 she has a new policy in her home	...who is a person...	...who is every person...	...who is the person...	
72628:23	but they do read. uh, where a lot of people don't have any interest in it at all *t*-1,	###i, i read to them a lot.###speakera169.###that's good.###speakerb170.###and, uh, i think 0 they've all developed kind of an interest in reading also.###speakera171.###that's re-,###yeah.###speakerb172.###i'm not saying 0 they read all the right things	where	no	where a lot of people don't have any interest in it at all *t*-1	...what is a place...	...what is every place...	...what is the place...	
163603:69	but, uh, i had an experience *ich*-2 when i was interviewing for a job *t*-1 that, where i had *-4 to, uh, uh, do a drug test *t*-3	###and she had *-1 to get tested *-2###and, i don't know###i'm ambivalent about the whole thing.### i, you know, i have a lot of mixed feelings about###on the one hand, it's like if, you know,### they're, they should be able *-1 to make it as a continue of employment in some sense###and, you know, it's like you're, i mean, employments are contractual by nature anyway###speakera31.###uh-huh.###speakerb32.	where	no	that, where i had *-4 to, uh, uh, do a drug test *t*-3	...what is a place...	...what is every place...	...what is the place...	
157662:112	well, the people 0 i know *t*-1 who *t*-2 have served have said that usually what *t*-3 ends up *-4 happening is that, you know, after initially * finding out where people stand *t*-5, that the whole deliberation usually results, if there is a, you know, something like a nine, three or, or more severe and, and the people in the majority trying *-6 to convince the minority that they're right	###but i've never actually even made it into the, the jury box. and, because there have always been a number of people###speakera14.###oh.###speakerb15.### and, and i've never gotten up there *-1 to answer any of the questions.###uh, i,###yeah,###i also think 0 that would be really good.###i,###speakera16.	where	no	where people stand *t*-5	...what is a place...	...what is every place...	...what is the place...	
100330:125	they, just, they were, they did things for people, you know, for their communities, for their, their, uh, families, for their friends, where now, i'm not sure 0 they really do *t*-1.	###speakerb23.###yeah.###speakera24.###speakerb25.###really.###yeah,###i think 0 that's probably like, uh, quite a few things that, that the kids, uh, maybe not so much nowadays but used *-1 to go through *t*-2, you know,###speakera26.###yeah.###speakerb27.	where	no	where now, i'm not sure 0 they really do *t*-1	...what is a place...	...what is every place...	...what is the place...	
126278:39	but as a mother of two daughters i might be afraid of where they were sent *-1 *t*-2.	###speakera27.###speakerb28.###i was hoping 0 you could tell me what you thought *t*-1.###speakera29.###oh.###well, i don't have any objection to people doing that.###i think 0 it might be good for them.###speakerb30.###uh-huh.###speakera31.	where	no	where they were sent *-1 *t*-2	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
