TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
76080:33	so she's sort of, uh, real funny about what she sprays *t*-1.	###speakera185.###yeah.###speakerb186.###but, uh,###speakera187.###i bet 0 dursban would do it.###speakerb188.### it might, it might do it,###yeah.### she's got so many flow-, she's got just a gorgeous yard, so many, uh, flowers and her, her four cats, you know,	what	no	what she sprays *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
52719:30	you know, you know what i mean *t*-1.	###and it was really an integral part,###and no,### you can't, you can't force people,###but i think 0 people are hurting###and they're out *-1 doing crack *-2 sitting on the street.###they were the kind of people that, i think mostly, we would want *t*-1 to receive it. if it *ich*-3 was presented *-1 0 * to see *t*-2.###i don't know,###i guess, 0 i'm kind of frustrated that, you know, we've gotten away from the christian basis that our court system was founded *-1 upon *t*-2.###i mean, it reeks of the bible, just, the whole thing, the whole system.###and, so i feel like if that was presented *-1 more openly, and not just * relying upon, and para-church ministry *-2 to come in and do it, that, that the system itself,	what	no	what i mean *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
118726:92	and uh,, you know, of course i, i'm sure 0 we have some enemies down there who *t*-1 wouldn't care what *t*-2 happened to us,	###you know, no matter which, no matter which side we take *t*-1, we're going *-2 to have supporters###and we're going *-3 to have, uh, antisupporters *ich*-2, i guess 0 *t*-1, for lack of better term,###and, uh, like you said, they're such small countries, that we're bound *-1 to upset somebody,###but we seem *-1 to be lacking the ability * to take a stance.###speakerb14.###yeah,###it *exp*-2 worries me that, uh, the economy of so many countries in, in south america and central america depend on something that *t*-1 damages people, like the, you know, like cocaine from columbia,###speakera15.###right.###speakerb16.	what	no	what *t*-2 happened to us	...what is a thing...	...what is every thing...	...what is the thing...	
35197:11	you know what i did *t*-1.	###but what do you, where do you do you get that come-.###speakera108.###well yeah.###speakerb109.###you don't have cable now,###i was going *-1 to say 0 they have a comedy channel now.###but again you're in a situation where you're watching mostly, uh, commercials *t*-1,###and then you're, you know, trying *-1 to pass the time *-2 to wait until the next comedian comes up.###speakera110.###speakerb111.	what	no	what i did *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
153202:67	but if anybody reaches over *-1 to pet him or whatever, he'll just kind of look at them like what are doing *t*-2.	###that's odd.###how does he treat the other people *t*-1?###speakerb12.###* just, uh, stays away or runs usually.###speakera13.###wow.###speakerb14.###but he follows, he'll follow my oldest son around.###you know when he is in the house *t*-1, he will come up###and he'll jump on his lap,	what	no	what are doing *t*-2	...what is a thing...	...what is every thing...	...what is the thing...	
122899:21	well, i don't know what * to do *t*-1 about the federal budget.	###uh-huh.###speakerb80.###but you just don't think about them.###speakera81.###right.###speakerb82.###and that's true.###i think, uh, you know,###we've gotten different programs at work, you know, *-2 to, to, uh, make it *exp*-1 visible to management that we are doing things better,###speakera1.	what	no	what * to do *t*-1 about the federal budget	...what is a thing...	...what is every thing...	...what is the thing...	
73191:21	oh, you don't know what *t*-1 happens after they get in school.	###oh, yeah.###speakera79.###speakerb80.###yeah,###i have a nine year old that i would trade *t*-1 happily for a baby mumblex.###speakera81.###oh, really.###well, you sound like you're pretty well passed the worst of it as far as * worrying about,###since they're both in school, you don't have *-1 to worry about a full-time person 0 *t*-2 to take care of them.###speakerb82.	what	no	what *t*-1 happens after they get in school	...what is a thing...	...what is every thing...	...what is the thing...	
18589:40	and, uh, i don't know, that what they have *t*-1,	###speakerb124.###yeah.###speakera125.###speakerb126.###yeah.###speakera127.###and, uh, it's, it's all on lake greenbelt, that property out there.###speakerb128.###okay.###speakera129.	what	no	what they have *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
110969:19	but, who *t*-1 knows what he's going *-2 to bring *t*-3 home.	###so, that's interesting,###but, he, his grades, i haven't seen them yet,###but supposedly they're good,###so,###speakera81.###yes,###you always hear how good.###now my son's at, junior high and says that his grades are going *-1 to be wonderful###speakerb82.###speakera83.	what	no	what he's going *-2 to bring *t*-3 home	...what is a thing...	...what is every thing...	...what is the thing...	
29385:108	now when they started *-1 to speculate *t*-2, i, i saw that for what is was *t*-3, and thought 0 all of these guys don't know what *t*-4's going on.	###speakera49.###although, um.### i-, i'm only twenty-five,###so i've never actually been through a period of war###speakerb50.###uh-huh.###speakera51.###and i don't know anyone in the military###and i don't have a lot of background knowledge in, uh, military strategy and, and weaponry, and, and all that kind of stuff.###and i thought 0 the generals were very interesting.	what	no	what *t*-4's going on	...what is a thing...	...what is every thing...	...what is the thing...	
45111:93	whenever, the first time 0 i voted *t*-2, i never voted in high school because there was never anyone that *t*-1 showed us how * to use the voting machines *t*-3,	###i think 0 that sounds great.###speakerb106.###you know, it's going *-1 to take the, uh, a whole generation of my feeling, uh, before that's going *-2 to be accomplished *-2.###speakera107.###well, you know, they'd have *-1 to start when they're real young *t*-2.###speakerb108.###that's right.###speakera109.###i mean, you know, it would have *-1 to be a child that *t*-2 is just coming into school.###because, well i'll tell you another thing too now.	how	no	how * to use the voting machines *t*-3	...what is a way...	...what is every way...	...what is the way...	
30192:16	um. i wonder how t i got g t e involved *t*-1.	###wow.###do you work for t i?###speakerb96.###no.###i work for g t e.###speakera97.###well, really.###speakerb98.###yes.###speakera99.	how	no	how t i got g t e involved *t*-1	...what is a way...	...what is every way...	...what is the way...	
149155:71	you know, when you write a test *t*-1 you have *-2 to look at some data from it and see how the different questions are performing *t*-3 and find out which ones *t*-4 are discriminating well and which ones *t*-5 aren't *?* find out how reliable the test is *t*-6,	###and i use it for t-, uh, data analysis on testing,###so.###speakera47.###uh, * to see how well they retain the vocabulary *t*-1 and things like that.###speakerb48.###well, just, actually, just, uh, item analysis, statistical analysis of the tests,###uh.###speakera49.###uh-huh.###speakerb50.	how	no	how the different questions are performing *t*-3	...what is a way...	...what is every way...	...what is the way...	
176813:21	uh, well my dad knew how * to do most of it *t*-1, you know.	###it was brand new.###speakera29.###brand new###mumblex.###speakerb30.###we started with the backyard and turned it into part of the house###so it was,###speakera31.### a-, and you knew how, you knew how * to do the framing *t*-1?###speakerb32.	how	no	how * to do most of it *t*-1	...what is a way...	...what is every way...	...what is the way...	
170051:38	and it didn't look like, uh, you know, how, yo-, you, you walk into some rooms *t*-1 and there's, it's completely generic.	###and when you walked into their room *t*-1, they had brought all their furniture from their house###speakerb33.###uh-huh.###so it gives them a sense of identity.###speakera34.###and so,###speakerb35.###speakera36.###yeah,###you walked in there	how	no	how, yo-, you, you walk into some rooms *t*-1 and there's, it's completely generic	...what is a way...	...what is every way...	...what is the way...	
31178:15	and i wonder, how do they handle a child who *t*-1 is obviously very ready and another child who *t*-2 doesn't even speak english, let alone know her colors *t*-3.	###and there is a real dichotomy in terms of educational and economic background of the kids that *t*-1 are going *-2 to be attending this school.###speakerb41.###uh-huh.###speakera42.###and i used *-1 to think, well, that's wonderful.###you know, they can get a real life experience.###what i'm seeing *t*-1 now, uh, in terms of kindergarten preparedness, just from, in, in, in different preschools it's like day and night.###speakerb43.###uh-huh.###speakera44.	how	no	how do they handle a child who *t*-1 is obviously very ready and another child who *t*-2 doesn't even speak english, let alone know her colors *t*-3	...what is a way...	...what is every way...	...what is the way...	
38424:23	half the people don't even know who they're talking to *t*-1.	###oh, my.###speakerb144.### they just, um, they just send me everything and pick it up courier or whatever,###so, you know.###speakera145.###man that sounds really nice.###speakerb146.###yeah.###it is real nice, you know,###i just deal with them on the telephone,	who	no	who they're talking to *t*-1	...who is a person...	...who is every person...	...who is the person...	
138694:42	and yet, i don't think 0 we've ever quite decided who *t*-1's really supposed *-2 to pay for it.	###speakera16.###well, it *exp*-1's been interesting that we,###speakerb17.###extremely expensive, though.###speakera18.###yes.###so we live in a society *ich*-2, though, where everyone if you ask them on polls, will, uh, say that they think that everyone has a right to health care *t*-1.###speakerb19.###uh-huh.###speakera20.	who	no	who *t*-1's really supposed *-2 to pay for it	...who is a person...	...who is every person...	...who is the person...	
154312:26	well, it helps you to focus where your money goes *t*-1	###speakera37.###speakerb38.###and it *exp*-1 was easy * to, uh, let things get out of hand.###we thought it, uh, thought it to be really helpful.###we have gotten some of our loans paid *-1 off really because of this and stuff like that###speakera39.###yeah.###speakerb40.###so,###speakera41.	where	no	where your money goes *t*-1	...what is a place...	...what is every place...	...what is the place...	
138716:38	but i have been in a situation *ich*-2, uh, recently where i was laid *-1 off from a position as a sales manager of a company and was off work for about a year *t*-3	###speakera26.###you have health insurance?###speakerb27.###yes,###i do.###speakera28.###through your company?###speakerb29.###uh, through my company,###yes.	where	no	where i was laid *-1 off from a position as a sales manager of a company and was off work for about a year *t*-3	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
