TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
175279:26	yo-, you know what i mean *t*-1?	###uh, one of the things 0 they talked about *t*-1 was, uh, did we, d-, wh-, what do we think *t*-2 about a judge making the decision?###speakerb4.###uh-huh.###speakera5.###and i really don't agree with that.###i think that the trial by jury *ich*-1 is better, uh, you know, than e-, * having a unanimous decision rather than * to have one person be responsible.###i don't think that they could be objective in every case, every time.###speakerb6.###right.###speakera7.	what	no	what i mean *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
40723:37	and to know what we wan-, know what he was doing *t*-1 you know, and enjoy it,	###yeah.###speakerb182.###you know, and, you know, we did the easter egg hunts,###which *t*-1 was really the first year 0 he was really able *-2 to *t*-3###speakera183.###uh-huh.###speakerb184.###speakera185.### un-, understand.###speakerb186.	what	no	what he was doing *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
34168:16	i can't remember what the na-, the term *ich*-1 was *t*-2 going around.	###he was fortunate.### he could, he could of hit something else.###speakera75.###well, he went *-1 tumbling down the steps along with, uh, *-1 shooting his foot almost off.###he broke his leg and collar bone and a couple of other things i'm sure, *-1 being, mister cowboy.###speakerb76.###wow.###speakera77.###speakerb78.###speakera79.	what	no	what the na-, the term *ich*-1 was *t*-2 going around	...what is a thing...	...what is every thing...	...what is the thing...	
147948:31	so you, you figure out what *t*-1's going on after a while,	###uh-huh.### i, i haven't gotten into that too much because, i, uh, if i don't know the story line and, um, i don't speak the language, then i have difficult time, *-1 comprehending what *t*-2's going on.###speakera15.###well, one thing that *t*-1's helped us a lot is that, uh, you, you know, you can buy a lot of these operas now on video casse-, uh, video tape###speakerb16.###uh-huh.###speakera17.###and so we have quite a collection of those,###and you watch them at home,###and they have subtitles,	what	no	what *t*-1's going on	...what is a thing...	...what is every thing...	...what is the thing...	
33913:11	i know what you mean *t*-1.	###speakera151.###not anything, you know.###i said, but you're only going *-1 to put the cast on for a couple of weeks.###he said, yeah,###but that's just,###they tried *-1 to put me in some kind of immobilized walker, because he doesn't like *-2 to put casts on when it's warm *t*-3.###but i just,###the more 0 they tried *-1 to get my foot in *t*-2 the more i screamed *t*-3,###i couldn't, you know adjust that.###speakerb152.	what	no	what you mean *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
169521:46	and i thought 0 that was terrific because she actually helped me understand what *t*-1 was going on.	###right.###speakera53.### i, i mean that's, that's the closest thing.###i deeply cared about that.###speakerb54.###uh-huh.###speakera55.###uh, and i sort of had planned *-1 to have dinner with a friend of mine###and when i arrived at her house *t*-1, she was engrossed in that.###we ended up *-2 watching it for a couple of hours. zooming out and grabbing something 0 * to eat *t*-1 and then zooming back and ea-, watching it some more.	what	no	what *t*-1 was going on	...what is a thing...	...what is every thing...	...what is the thing...	
90870:11	i see what you're saying *t*-1.	###speakerb38.###speakera39.### i, i think 0 most employers would probably rather *ich*-1 hire, you know, a, a three six in, um, in history, uh, * to be a salesman than someone with a two oh in business administration.###speakerb40.###oh, yeah.###speakera41.###does that make sense?###speakerb42.###yeah.###well, yeah,	what	no	what you're saying *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
3540:21	the seventies i don't know what they're called *-1 *t*-2, you know,	###speakerb132.###about music?###speakera133.###no,###about everything.###speakerb134.###oh. okay.###speakera135.###so, it's like, nothing happened during the seventies.###everything happened during the sixties,	what	no	what they're called *-1 *t*-2	...what is a thing...	...what is every thing...	...what is the thing...	
88496:36	my nine year old i've decided *-1 to teach her how * to type * using the computer *t*-2,	###speakera109.###yeah.###speakerb110.###i'm,###and they just talked to the other day other day about * setting something up again###so hopefully pretty soon we'll at least have the word processing.###speakera111.###uh-huh.###yeah.###speakerb112.	how	no	how * to type * using the computer *t*-2	...what is a way...	...what is every way...	...what is the way...	
56891:35	and it *exp*-3's a duty * to vote on how those taxes are spent *-1 *t*-2.	###i mean here you have the right * to vote###and they simply define it as a duty there.###you know, we have, just as we have a r-, a duty * to pay taxes, you know,###is that democratic?###i mean, we don't have the right * to pay taxes in this country,###we have the duty * to pay taxes.###speakerb40.###it's a duty, right.###speakera41.###and in that country it *exp*-1's a duty * to pay taxes	how	no	how those taxes are spent *-1 *t*-2	...what is a way...	...what is every way...	...what is the way...	
106600:22	and i said, you know how when you have a bad one *t*-1, you say, never again *t*-2	###oh, no,###speakera41.###the worst part is, 0 it's the same color###speakerb42.###uh-huh.###speakera43.###and so everybody's saying, you're kidding,###you have two cars the same,###speakerb44.###speakera45.	how	no	how when you have a bad one *t*-1, you say, never again *t*-2	...what is a way...	...what is every way...	...what is the way...	
150716:46	and i could play again on it because after a while you just learn how * to rehabilitate yourself to play that way *t*-1.	###uh-huh.###yeah,### i did, i injured mine so many times that rehabilitating became quite easy.###speakera63.###oh.###speakerb64.###speakera65.###oh, mumblex.###speakerb66.###i mean, it would only take three or four days	how	no	how * to rehabilitate yourself to play that way *t*-1	...what is a way...	...what is every way...	...what is the way...	
6384:24	* let me explain to you how you get scholarships, * to do that *t*-1.	###yeah.###exactly.###speakera63.###and, then her little brother's only two years behind###speakerb64.###exactly.###speakera65.###and he says, well, i don't know,###i think that i probably want *-1 to be a veterinarian.###and i said, that's great.	how	no	how you get scholarships, * to do that *t*-1	...what is a way...	...what is every way...	...what is the way...	
44930:19	well i don't know how it is *t*-1 up there	###speakerb36.###so it's now, uh, to the forefront###and people are finally taking some action against it.###and the thing, we've, we've neglected the value of voting. and uh, and what it *exp*-3 really means *t*-2 *-1 to vote###speakera37.###right.###speakerb38.###and we also don't make the, uh, the issues perhaps in language that people fully understand them *t*-1.###speakera39.###yeah.	how	no	how it is *t*-1 up there	...what is a way...	...what is every way...	...what is the way...	
141421:51	well, but the majority of them are in, like, just like how you said *t*-1 in close, close quarters.	###speakerb63.###but, uh, you know, we have relatives scattered * out all over louisiana, mississippi, uh, here in texas###speakera64.###yeah.###speakerb65.###but it *exp*-1 is harder for everyone to get in, get home.###speakera66.###yeah.###well, maybe this year you can find a more central location.###speakerb67.	how	no	how you said *t*-1	...what is a way...	...what is every way...	...what is the way...	
45116:18	but i did not know how * to use those voting machines *t*-1	###speakerb108.###that's right.###speakera109.###i mean, you know, it would have *-1 to be a child that *t*-2 is just coming into school.###because, well i'll tell you another thing too now.### whenever, the first time 0 i voted *t*-2, i never voted in high school because there was never anyone that *t*-1 showed us how * to use the voting machines *t*-3,###speakerb110.###uh-huh.###speakera111.###now this sounds dumb,	how	no	how * to use those voting machines *t*-1	...what is a way...	...what is every way...	...what is the way...	
12873:40	uh, uh, uh, i think 0 i know who you're ta-,	### i can't, i don't know what that's about *t*-1.###speakera122.###uh, that was the one with mickey rooney and, uh, oh,###what's that real, oh, not real old, my wife she is old too, dancer *t*-1, uh,###speakerb123.###speakera124.###i can't think of her name.###i got it right on the tip of my tongue and can't say it,###helen something.###speakerb125.	who	no	who you're ta-	...who is a person...	...who is every person...	...who is the person...	
175828:30	you knew, you knew who *t*-1 was good.	###well, i, i, i think 0 we did, i think 0 we did learn some lessons that we weren't, uh, we weren't prepared for *t*-1,###i guess 0 the best word would be the atrocities of war.###speakera35.###yeah.###speakerb36.###uh, i mean the other wars seemed like a valiant war.###i mean they seemed like a valiant thing.###speakera37.###yeah.###speakerb38.	who	no	who *t*-1 was good	...who is a person...	...who is every person...	...who is the person...	
132062:11	i know where you mean *t*-1.	###and there is a little bitty mall that *t*-1 looks kind of like, or, strip kind of center.###speakera66.###in richardson there.###speakerb67.###huh?###speakera68.###in richardson?###speakerb69.###uh-huh.###speakera70.	where	no	where you mean *t*-1	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
