TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
76687:32	well, you haven't told me, uh, what sports that you are active in *t*-1.	###yeah,### i, i've only talked to one or two###and they've, they've all been in dallas.###but, she hasn't talked to anybody, in dallas, yet.###speakera93.###yeah.###yeah.###speakerb94.###so, that's interesting.###speakera95.	what	no	what sports that you are active in *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
5742:24	oh, you know i like what i'm doing *t*-1 right now.	###and, uh, you know, most of the navy funds that###i probably won't do it until i,###if i do do it, it will be after i get out of the navy.###speakera75.###when do you get out *t*-1?###speakerb76.###oh, probably be another twelve years.###speakera77.###oh, okay.###speakerb78.	what	no	what i'm doing *t*-1 right now	...what is a thing...	...what is every thing...	...what is the thing...	
51762:50	but i thought, well, you know, i'd like *-1 to see what she's doing *t*-2, you, know.	### and, and some kid goes out and gets the kid###and, it's time 0 * to go *t*-1.###speakerb144.###yeah.###speakera145.###speakerb146.###huh.###speakera147.###well, at first that always kind of bothered me.###i mean, not bothered me,	what	no	what she's doing *t*-2	...what is a thing...	...what is every thing...	...what is the thing...	
78932:13	do you know what he's doing *t*-1?	###uh-huh,###yeah.###speakera181.###okay,###so i was only fifteen or sixteen,###but i remember carter###and i liked him.###speakerb182.###you did?###have you heard stuff about him lately,	what	no	what he's doing *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
46851:11	* wonder what *t*-1 happened.	###speakerb76.###hello.###speakera77.###are you still there?###speakerb78.###okay.###speakera79.###this is,###something's wrong.###speakerb80.	what	no	what *t*-1 happened	...what is a thing...	...what is every thing...	...what is the thing...	
159819:13	but i know what i like *t*-1 when it's, uh, when i like a sound. a certain kind of sound *t*-2,	###oh, rea-,###were they religious?###speakera75.###yes.###speakerb76.###uh, i see.###i,###speakera77.###so, i'm always behind.### i'm, i'm not, i'm never really up to date on all that stuff.	what	no	what i like *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
83978:45	well, i am not so sure that texans know what, what they have got *t*-1.	###oh, gosh.###speakera125.### i do not, i am not sure what it is *t*-1.###they said that they are irises.###it is some type of iris though.###speakerb126.###huh.###speakera127.###but they call them flags up here or down here, down here.###speakerb128.	what	no	what, what they have got *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
129606:28	and then, uh, i don't know what we usually have *t*-1 for dessert.	###speakera40.###yeah.###speakerb41.###and then you just dip the cracker in the sauce with the clams and the cream cheese###and you have a real nice dip that *t*-1 goes good with a cocktail.###and then i like *-1 to barbecue, like steaks or pork chops.###and then we have, uh, s-, oh, lot of times we'll have baked potatoes *ich*-1 with them and a salad###speakera42.###uh-huh.###speakerb43.	what	no	what we usually have *t*-1 for dessert	...what is a thing...	...what is every thing...	...what is the thing...	
158647:21	uh, i can't remember what they call it *t*-1 actually	###speakerb74.### and you know so they, you know, they used, uh, oh, i think 0 they used the,###you probably heard where, you know, where you stand in front of the clock and get your power back *-1 to control yourself *t*-2.###speakera75.###i've never heard of that.### that's, that's a new one, on me.###speakerb76.###and it's, it's one,###speakera77.###speakerb78.	what	no	what they call it *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
153811:14	well i know how you feel *t*-1.	###yeah.###speakerb18.###i'm originally from colorado,###but yeah###speakera19.###oh well..###speakerb20.### there, uh, there, uh there's a lot of hunters here.###speakera21.###yeah,	how	no	how you feel *t*-1	...what is a way...	...what is every way...	...what is the way...	
44420:47	actually i, i've always wondered whether, how the education system works *t*-1 in the russian countries, the republics, you know.	###because you look at the, uh, european countries,###i think 0 they tend *-1 to be more educated, much more, educated than, than africa or the latin american countries.###speakerb126.###uh-huh.###speakera127.###speakerb128.###yeah,###that's true.###you know that,###i don't know whether, uh,	how	no	how the education system works *t*-1 in the russian countries, the republics	...what is a way...	...what is every way...	...what is the way...	
78668:11	i know how they do it *t*-1.	###what do you believe in *t*-1,###they don't take any stands on anything.###they kind of say, well what do you want me to believe *t*-1.###speakera81.###yeah.###speakerb82.###or they word it so that it *exp*-1's really hard * to tell where they're standing on certain issues *t*-2.###speakera83.###well i'm not sure 0 they're,###yeah.	how	no	how they do it *t*-1	...what is a way...	...what is every way...	...what is the way...	
50809:76	but i don't know if they really had significant effects in the places where they went *t*-2, in *-3 teaching the people how * to cope with their lives better *t*-1.	###and it really did seem *-1 to be a worthwhile organization,###but on the other hand, i'm not sure what the permanent value of it was *t*-1.###i don't, know what we got *t*-1 for all the money.###speakerb50.###uh-huh.###speakera51.###we had an awful lot of idealistic people who *t*-1 went off to, uh, what *t*-2 was then east pakistan is now bangladesh, and to, uh, algeria and to, uh, southeast asia and lots of, uh, out-of-the-way places.###speakerb52.###uh-huh.###speakera53.	how	no	how * to cope with their lives better *t*-1	...what is a way...	...what is every way...	...what is the way...	
169893:18	i'm not real sure how i feel *t*-1 about it because i can see it from two ways.	###speakerb32.###if you're using it while *-1 at a job, i can see a problem.###speakera33.###yeah.###speakerb34.###but the occasional person, then it's almost like, it's almost an infringement of your privacy.###speakera35.###well, it sort of is *?*.###and this is it,###this,	how	no	how i feel *t*-1 about it	...what is a way...	...what is every way...	...what is the way...	
59470:107	but, uh, i certainly agree that if someone owns a fire arm that have as much responsibility * to know how * do, use it safely *t*-2 as someone learns how * to drive *t*-1, if not more so.	###uh-huh.###well, we can could be,###speakerb46.###i said 0 the restrictions 0 i would like *-1 to see *t*-2 on, for anybody, whether it being for handgun, a rifle, a shotgun,###i would like *-1 to see them go through either,###i'd like *-1 to see a law enforcement agency, not n r a,###but whether it be the, your state police or your county police for you to be able purchase a handgun. you got *-1 to go through their course and get certified *-2 that you know how * to properly handle the weapon *t*-1, how * to safely handle the weapon *t*-3, how * to properly maintain it *t*-4, the three basics.###speakera47.###well, that makes a lot of since to me.###i mean, i certainly feel that if, if, we may disagree on when someone should own a fire arm *t*-1	how	no	how * to drive *t*-1	...what is a way...	...what is every way...	...what is the way...	
770:13	do you know who the guy *ich*-3 was *t*-2 that *t*-1 was playing the, uh, the, the wagon driver?	###but i, i don't think 0 he really knew 0 it was going *-1 to be as big as it was *?*.###i think 0 it was something that he really wanted *-2 to do *t*-1.###he wanted *-1 to direct it,###he wanted *-1 to, to star in it.###you know, he, he enjoyed the story line###and i think 0 he just really w-, he really wanted it.###and whether it, whether it won all kinds of awards or whether it just was okay at the box office, i think 0 he would have been happy.###because i think that, i think 0 he did a good job### and, and the self-satisfaction 0 he got *t*-2 out of it is much greater than any awards that they can give *t*-1 him.###speakera51.	who	no	who the guy *ich*-3 was *t*-2 that *t*-1 was playing the, uh, the, the wagon driver	...who is a person...	...who is every person...	...who is the person...	
139019:33	so it *exp*-3's hard for me to remember where i was *t*-1 when all that happened *t*-2.	###yeah,###you get hired *-1,###then you come in the first,###i,###* seems to me 0 i remember that, uh, i was hired *-1, came in and went through some orientation###and i thought 0 i,###boy, i can't remember.###that would seem strange * to already be working here in the first week of the drug test.###maybe it was during the interview.###i came up a couple times for an interview,	where	no	where i was *t*-1 when all that happened *t*-2	...what is a place...	...what is every place...	...what is the place...	
57544:27	i was hoping 0 i could remember where all those other things went *t*-1.	###and it was really fairly easy.###* take the grill out and the radiator out###and you can just stand there and work on it.###speakera25.###yeah,###the hardest part about, uh, water pump changes is * getting all the junk off, before you can get too it.###speakerb26.###well that's true.###you're right, you know,###by the time 0 you've finally got down to it *t*-1,	where	no	where all those other things went *t*-1	...what is a place...	...what is every place...	...what is the place...	
112109:26	they like *-1 to go pretty much where we like *-2 to go *t*-3	###they're easy.###speakerb138.###yeah,###that's right.###speakera139.###yeah.###speakerb140.###that's right.###speakera141.###well, mine enjoy that too.	where	no	where we like *-2 to go *t*-3	...what is a place...	...what is every place...	...what is the place...	
105231:17	and it *exp*-3 depends where he's going *t*-2 whether or not i decide *-1 to go along	###speakera45.###becau-,###speakerb46.###right.###speakera47.###and really at our point of life our children are grown###and, uh, it has just worked out really well with this, uh, position 0 he's in *t*-1. because i can go at a spur of the moment or what have *t*-2 you###speakerb48.###uh-huh.###speakera49.	where	no	where he's going *t*-2	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
