TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
30502:31	i, i don't know what they used *-1 to do *t*-2 before they,	###no.###speakerb80.###no,###no,###and they probably used *-1 to have it.###i just finished a, a major research paper a couple of weeks ago,###and i couldn't imagine *-2 not having that thing on a disk where i could go back in and move stuff around and change it *t*-1.###speakera81.###uh-huh.###speakerb82.	what	no	what they used *-1 to do *t*-2 before they	...what is a thing...	...what is every thing...	...what is the thing...	
150806:91	and so um, i get most of my information probably through just the news at six o'clock and then, um, * talking with people and just hearing what *t*-1's going on. mumblex.	###i mean, my roommates and stuff, you know people around me talk about it.###speakera11.###yeah.###speakerb12.###and the people 0 i work with *t*-1 are pretty, you know, up, up-to-date on that kind of stuff,###so.###speakera13.###right.###well, i'm a housewife,###i have three kids,	what	no	what *t*-1's going on	...what is a thing...	...what is every thing...	...what is the thing...	
24860:16	they don't know what * to do *t*-1,	###speakerb26.###right,###in high school.###speakera27.###so when i went to my first year of tech school *t*-1, i had a very easy time because our high school had a, a good program.###speakerb28.###right.###speakera29.###speakerb30.###i think 0 the schools today, you know, the public schools are just, they're just overrun *-1, you know,	what	no	what * to do *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
83861:11	you know what i bet you *t*-1	###speakerb80.###and you only get one of them?###speakera81.###well, i mean, per bulb.###you get one big flower that *t*-1 looks like a lily.###i do not know what they are called *-1 *t*-2.###i have always called them,###well, i do not know what i have called them *t*-1.###but when i come down here *t*-1, everybody told me 0 they are flags.###speakerb82.	what	no	what i bet you *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
119446:31	you, you pretty well know what you're getting *t*-1 ahead of time,	###well, yeah,###i think 0 a lot of times, if you get a brand name uh, you know, if it's a, a good brand,###speakera29.###yeah.###speakerb30.### i, you, i think 0 there's, there can be a lemon in anything###but, uh, i think 0 more often than not,###speakera31.###right.###speakerb32.	what	no	what you're getting *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
43480:18	and i couldn't figure what *t*-1 was going on half the time,	###oh, boy.###speakera62.###uh, two thousand and ten was far better.###speakerb63.###yeah.###yeah.###speakera64.###two thousand and one was a good movie if you had read the book.###speakerb65.###well, i hadn't read it	what	no	what *t*-1 was going on	...what is a thing...	...what is every thing...	...what is the thing...	
75198:46	i certainly wouldn't have been able *-1 to twenty years ago tell you what, uh, my kids were likely *-2 to be like *t*-3.	###it's kind of scary when i think of what *t*-2 will happen in twenty years, you know, when i have kids and they're grown *t*-3 and, uh, just kind of some of the changes that *t*-1 will happen even more *t*-4###so.###speakera101.###and i guess 0 the answer, is, is, * stay flexible because nobody can predict what *t*-1's going *-2 to happen in twenty years.###speakerb102.###* seems like it can't get much worse.###speakera103.###speakerb104.###yeah.###speakera105.	what	no	what, uh, my kids were likely *-2 to be like *t*-3	...what is a thing...	...what is every thing...	...what is the thing...	
113822:102	and, uh, and i, i, i don't know what, what *t*-1 has, what *t*-2 has set it off or what	###speakerb52.###because if you concentrate all of your energies and efforts on yourself, you're just kind of down the tube, you know.###speakera53.###yeah,###right.###speakerb54.###uh, it *exp*-2 really is better *ich*-1 * to give then * to receive.###speakera55.###yeah,### i, i agree with that,	what	no	what, what *t*-1 has, what *t*-2 has set it off or what	...what is a thing...	...what is every thing...	...what is the thing...	
80505:155	because if you, uh, use drop cloths *-5 to cover everything and you use masking tape *-6 to trim out, uh, all the parts that you don't want *-1 to slop over onto *t*-2, you don't have *-3 to be quite as precise about how you do it *t*-4	###speakera73.###sure.###speakerb74.###it wouldn't be any kind of special, um, special effects type thing.###speakera75.###yeah.###speakerb76.###it would be just plain paint.###speakera77.###well it's not hard 0 * to do *t*-1 if you get everything prepared *-2 ahead of time.	how	no	how you do it *t*-4	...what is a way...	...what is every way...	...what is the way...	
65458:16	and they're saying how there's going *-1 to be a lot more parking for the stadium *t*-2.	###but we're getting a new stadium next year###so,###speakerb132.###oh, so it'll go up.###speakera133.###yeah,###it'll go up.###and, if it opens.###it's, uh, something 0 we're really irritated about *t*-1 around here. or some people are really irritated about *t*-1.### they're, they're building this new sta-, they built the new stadium downtown.	how	no	how there's going *-1 to be a lot more parking for the stadium *t*-2	...what is a way...	...what is every way...	...what is the way...	
177405:132	i, i think i think 0 people would be, would get very, very, you know, they'd be very careful about how they bought stuff *t*-1.	###back when i was in graduate school *t*-1, i did all of the recycling of the, uh, paper from the computer center###and, uh, in fact i think 0 i was the first person in our department 0 *t*-1 to have my thesis published *-2 on recyclable pa-, recycled paper.###speakera32.###huh.###speakerb33.###speakera34.###well that's certainly, uh, you know, uh, getting into the swim of things.### i, i think 0 it should be, i-, it should go to the, to the heart of the matter though and say, okay guy,### you, y-, everybody gets, you know, five pounds of garbage that they can throw *t*-1 away, you know.###uh, but more than that every week, uh, you've got *-1 to pay by the pound.	how	no	how they bought stuff *t*-1	...what is a way...	...what is every way...	...what is the way...	
54041:35	and, and i don't even know how * to knit *t*-1,	###speakerb38.###no.###not at all.###speakera39.###yeah.###i don't even know how * to knit *t*-1###and my mother used *-1 to knit, you know, all the time###speakerb40.###uh-huh.###speakera41.	how	no	how * to knit *t*-1	...what is a way...	...what is every way...	...what is the way...	
177148:11	you know how capital gang, they always say well inside the beltway, they think thus *t*-1	###speakerb50.### that's, that's exactly how i feel *t*-1 too.### i wouldn't have, uh, they wouldn't have stopped my car for any, anything had i seen them coming.###but i was just wondering since you're, you're in, you're back east, uh, and a little closer to the, the bigger cities than we are *?* in idaho here.###speakera51.###right.###i'm inside the beltway.###speakerb52.###oh.###speakera53.	how	no	how capital gang, they always say well inside the beltway, they think thus *t*-1	...what is a way...	...what is every way...	...what is the way...	
62072:48	i want *-1 to believe 0 they go into other countries and teach them how * to do things like * farm, uh, dig their own wells, set up, their schools *t*-2.	###the peace corps itself is really a, uh, dying out, isn't it *?*?###speakerb36.###i really don't know that much about it,###you know, i, i, i think of the peace corps, you know, more like the sixties *ich*-1 and that kind of stuff when,###speakera37.###it's still in existence.###speakerb38.###yeah.###and don't they go into other countries and stuff?###speakera39.	how	no	how * to do things like * farm, uh, dig their own wells, set up, their schools *t*-2	...what is a way...	...what is every way...	...what is the way...	
114738:50	and i know 0 there's still a hundred things 0 i don't know how *-1 to do *t*-2 on it *t*-3.	###speakera63.###i think 0 that's about my favorite.###speakerb64.###i've heard that people that *t*-1 finally learn how * to use it *t*-2 really like it.###speakera65.###uh-huh.###speakerb66.###that's great.###speakera67.###it really is *?*,	how	no	how *-1 to do *t*-2 on it *t*-3	...what is a way...	...what is every way...	...what is the way...	
56988:40	in fact, it *exp*-2 was even pretty much spelled *-1 out who you did vote for *t*-3, up until fairly recently	###no,###i'm not *?*.###speakerb70.###not,###okay,###i just wondered.###speakera71.### and, uh, so i'm, i'm really quite, quite curious, how that would work *t*-1, * to have both, i mean, you know,###and i believe in the, in a certain, uh,###soviet bloc countries you are, are obliged *-1 to vote too.	who	no	who you did vote for *t*-3	...who is a person...	...who is every person...	...who is the person...	
86456:60	and it's, you know, it's got to the point *ich*-2 now where even our, our police departments and our d e a agents and everything have *-1 to carry automatic weapons *t*-3	###yeah.###speakera17.###speakerb18.###yeah.###speakera19.###and it's the honest citizens like ourselves that *t*-1 are responsible about use of guns, uh,###we can handle it###but there's an element that *t*-1 can't *?*.###speakerb20.###yeah	where	no	where even our, our police departments and our d e a agents and everything have *-1 to carry automatic weapons *t*-3	...what is a place...	...what is every place...	...what is the place...	
169144:66	but, actually, you know, when you look at, at minneapolis as compared to where i used *-1 to live *t*-2 *t*-3, it's really quite a bit better. uh, because i came from florida	###uh, i know that there's been some increases in crime lately in terms of murders.###speakera3.###uh-huh.###speakerb4.###uh, that *ich*-1's kind of gone up in scale and, and some other things.###uh, i personally had a little experience the other day.###uh, somebody broke my passenger window and stole a uniform out of my truck.###speakera5.###oh, really.###speakerb6.	where	no	where i used *-1 to live *t*-2	...what is a place...	...what is every place...	...what is the place...	
60635:14	* pick out where you want *-1 to live *t*-2,	### i, my little brother lives in austin right now.###speakerb92.###oh, that's a beautiful place.###speakera93.###* goes to u t.###speakerb94.###uh-huh.###that's just fantastic down there.###* take it more as a,###this is your opportunity * to do whatever you want *t*-1,	where	no	where you want *-1 to live *t*-2	...what is a place...	...what is every place...	...what is the place...	
4444:16	i don't know where they actually started *t*-1,	###it's interesting, because there are re-, real regional differences.###um, in california there's, uh, almost an assumption, um, unless you're, sort of, clearly of an older generation *ich*-1, or something, you know, in your sixties, or something like that,###speakerb74.###speakera75.### i'm, i'm, i'm not.###uh, there's an assumption that you do something for your physical fitness, and, and, at least in urban california.###and, maybe not,###i don't know about rural california too well.###but, in urban california it's just, you know,###for all 0 i know *t*-1 aerobics started out here.	where	no	where they actually started *t*-1	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
