TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
37005:11	you know what i'm saying *t*-1?	### i, it, it's just that, 0 the weird thing is *t*-2, is that gorbachev is the one that *t*-1 opened the floodgates, as far as with glasnost and poistro-, perestroika and stuff,###speakera31.###speakerb32.###and i think 0 he's got between the old guard and,, and the new, uh, glasnost.###uh, i think 0 it's kind of escalated to a point where it's out of control *t*-1.###speakera33.###uh-huh.###speakerb34.###and i think 0 he had *-1 to pull in the reins the only way 0 he knew how *t*-2, in order *-3 to keep the peace on, peace on both sides.###so i think 0 that's where you know,, kind of where he's stuck *-1 *t*-2.	what	no	what i'm saying *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
150894:98	of course, during the w-, when we were in war *t*-1, i read up on that just a little in the newspaper *-2 to find out what *t*-3 was going on.	###speakerb44.###but other than that i don't really read,### i don't, i don't really subscribe to anything else.###speakera45.###i used *-1 to read every month a reader's digest###speakerb46.###uh-huh.###speakera47.###but, um, now i guess 0 i just have friends that *t*-1 clip articles###or if i, you know, am interested in something,	what	no	what *t*-3 was going on	...what is a thing...	...what is every thing...	...what is the thing...	
127109:121	of course, if somebody in, in china can make something for ten cents and we have *-1 to make it for ten dollars because we have unions, well, i don't know what *t*-2's going *-3 to happen then.	###speakerb59.###so then, you think 0 it's, it's, you think 0 it's reagan and bush 0 *t*-1 have done this###or is it *exp*-1 just coincidence 0 it was during this period?###speakera60.###well, i really don't know.###i think 0 maybe they, uh, maybe they contributed to it.###maybe they should pay more attention to these trade, or, you know, to the more equalization of the trade.###speakerb61.###uh-huh.###speakera62.	what	no	what *t*-2's going *-3 to happen then	...what is a thing...	...what is every thing...	...what is the thing...	
169237:14	they know exactly what they're going for *t*-1.	###speakerb38.###oh.###speakera39.###so they wait while you're out, outdoors.###they know 0 the house is unlocked###and then they just slip in.###* slip in, slip out, you know.###speakerb40.###that's amazing.###speakera41.	what	no	exactly what they're going for *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
163673:26	i'm not sure if we know what * to do *t*-2 in terms of * curing some who *t*-1 has already gotten polio.	###but i believe that the cure for polio is already founded *-1,### but, but supposedly once you have an office in d c, or, you know, and, and staff it with people, it *exp*-1's really tough * to close it down### and, and they just haven't *?* yet.###speakerb8.###well, yeah,###i'm not exactly sure, uh, about polio in particular.###i know 0 we have a polio vaccine come 0 *t*-2 will prevent somebody from *-1 getting polio###speakera9.###uh-huh.###speakerb10.	what	no	what * to do *t*-2	...what is a thing...	...what is every thing...	...what is the thing...	
122661:37	i don't, i don't know what *t*-1 changed that pattern.	###so it's like in the low forties right now.###speakera57.###oh.###speakerb58.###but, uh, it's supposed *-1 to leave early in the week and then be back in the sixties.###we have very windy *ich*-1 winters and very cold.###speakera59.###yeah.###speakerb60.###but we don't get any snow anymore.	what	no	what *t*-1 changed that pattern	...what is a thing...	...what is every thing...	...what is the thing...	
30568:31	well, we'll try this out and see what it looks like *t*-1.	###speakerb106.###yeah,###they sit there###and they go, is this really what i want *-2 to say *t*-1,###and you typed it###and that was it,###and now, you know people just send it back over and over and over and over.###speakera107.###that's probably one of the problems and frustrations that it's brought *t*-1 about, because people do feel like, oh well, we can just change it.###speakerb108.	what	no	what it looks like *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
103964:16	i didn't know what *-2 to expect *t*-1.	###speakerb28.###yeah.###speakera29.###so, uh, you know, we, when we go *-3 dump, actually when we go *-1 dump our things *t*-2, oh, we collect newspapers, too, and then take them,###* seems like there's a pretty well, there's a p-, pretty continual flow of people coming and dumping glass and dumping plastics###speakerb30.###uh-huh.###speakera31.###so that's kind of encouraging.### i didn't know, you know, i didn't know if we started *-1 to do that.	what	no	what *-2 to expect *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
69982:43	and we thought well, we'll take advantage of it and see what all the pacific coast is like *t*-1.	###yeah.###probably the pacific breezes make a lot of difference,###speakerb122.###uh-huh.###it does###and the air doesn't feel anything like it does along the gulf coast region.###but you, um,###but we like it###so it's a nice change.###so we'll be here a couple of years	what	no	what all the pacific coast is like *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
120943:34	i, i really don't know what they do *t*-1.	###speakerb14.###right.###speakera15.###it's never the, uh, the person that *t*-1's making a hundred thousand there.###it's always the person that *t*-1's making the least amount,### and uh, and sometimes we're running around there.###speakerb16.###right.###speakera17.###i see these, these, uh, supervisors running around, uh, having meetings.	what	no	what they do *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
34253:14	i was seeing what they was banging on *t*-1.	###and if you try *-1 to do anything, uh, like, uh, *-3 not identify yourself to the government, they know who you are *t*-2.###speakera111.###yeah.###and everything about you.###speakerb112.###and, that's true.###speakera113.###uh, i,### bu-, bu-, you know, they know so, how much money *ich*-2 you make *t*-1 a week to, uh, probably your, uh,###my kid is banging.	what	no	what they was banging on *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
165572:11	you know how that goes *t*-1,	###uh, if it's, if it's,### i am kind of, uh, uh, i'm pretty bad about procrastinating###speakerb21.###uh-huh.###speakera22.###and one of these days i am going *-1 to do something about that i believe 0 *t*-2.###speakerb23.###yeah.###yeah.###speakera24.	how	no	how that goes *t*-1	...what is a way...	...what is every way...	...what is the way...	
70469:14	* tell me how yours works *t*-1.	###speakerb6.###okay.###speakera7.###speakerb8.###yeah.###speakera9.###and you can help me out a little###bit.###speakerb10.###speakera11.	how	no	how yours works *t*-1	...what is a way...	...what is every way...	...what is the way...	
70054:26	well, i sure appreciate *-2 hearing how things are going *t*-1 in texas	###maybe we can send you some.###speakerb144.###yeah.###because we could sure use it.###well, you think 0 that takes care of the time###and,###speakera145.###i think 0 that will do it.###speakerb146.###okay.	how	no	how things are going *t*-1 in texas	...what is a way...	...what is every way...	...what is the way...	
115263:18	but, we'll see how our predictions come true *t*-1.	###it is *?*,###and that's why i've,###i guess 0 my mind went blank.###it's like last season was so long ago###and i haven't really even started *-1 thinking about basketball yet###so,###speakerb46.###yeah.###speakera47.###but, this wasn't a good subject,	how	no	how our predictions come true *t*-1	...what is a way...	...what is every way...	...what is the way...	
56865:16	i don't know how i feel *t*-1 about that.	###speakerb30.###is that true?###speakera31.###yeah,###yeah.###speakerb32.###i didn't know that,###i was think-,###that is one solution to it.###speakera33.	how	no	how i feel *t*-1 about that	...what is a way...	...what is every way...	...what is the way...	
28484:77	one of the reasons why i got mine *t*-1, was 0 before i went on maternity leave, they didn't know how they were going *-1 to do without me *t*-2 at work because, i am pretty much the, like you said, the guru, in the office with the different programs and mumblex any trouble shooting that there is *t*-1,	###right now i would rather not have one at home, because i would work at home.###speakera43.###yes.###speakerb44.###um, we've got a couple of portable lap top p c's *ich*-4 at the office that i end up *-1 bringing one of *t*-2 them home a lot, *-3 to do work.###speakera45.###huh-uh.###speakerb46.###if i had a machine already installed * at home i would probably work just about every night.###speakera47.	how	no	how they were going *-1 to do without me *t*-2	...what is a way...	...what is every way...	...what is the way...	
120636:23	and he wants me to learn how * to work the lawn mower *t*-1,	###speakera13.###isn't that the truth.###a flyer's on every door every day.###speakerb14.###hey, i need the exercise,###so what the heck.###speakera15.###that's right.###well, we, um, we, my husband does the same thing,###he does the yard,	how	no	how * to work the lawn mower *t*-1	...what is a way...	...what is every way...	...what is the way...	
29177:41	and, uh, i talked to a thirteen year old *ich*-2 last night who *t*-1's, uh, goes to, uh, one of the plano high schools or junior highs, i guess,	###speakerb19.### ha-, they don't even, a lot of the school systems don't even, uh, the kids nowadays don't even know what, what the president's fitness education program is all about *t*-1,###speakera20.###huh.###speakerb21.###they don't have *-1 to do sit-ups and push-ups and all that crap 0 we had *-3 to do *t*-2 when we were going to school *t*-4.###speakera22.###i remember.###speakerb23.###and, yeah,	who	no	who *t*-1's, uh, goes to, uh, one of the plano high schools or junior highs, i guess	...who is a person...	...who is every person...	...who is the person...	
175048:21	uh, i'm not sure where *ich*-2 georgia ranks *t*-1 in the nation	###yeah.###speakera1.###okay,###i'm here.###how do you feel about public schools *t*-1?###speakerb2.###well, our public schools are, are really poor, i feel 0 *t*-1.###speakera3.###uh-huh.###speakerb4.	where	no	where *ich*-2 georgia ranks *t*-1 in the nation	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
