TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
171297:23	so. and i don't know what *t*-1's going *-2 to happen.	###yeah.###yeah.###that's kind of scary.###huh. well that's true.###but, i,###it's just very, very different###and i guess 0 every ten years it's just been very different.###speakerb56.###yeah.###speakera57.	what	no	what *t*-1's going *-2 to happen	...what is a thing...	...what is every thing...	...what is the thing...	
50801:18	i don't, know what we got *t*-1 for all the money.	###yeah,###speakerb46.###because,###speakera47.###now i had a lot of friends who *t*-1 went to the peace corps, uh, back in the mid sixties###speakerb48.###uh-huh.###speakera49.###and it really did seem *-1 to be a worthwhile organization,###but on the other hand, i'm not sure what the permanent value of it was *t*-1.	what	no	what we got *t*-1 for all the money	...what is a thing...	...what is every thing...	...what is the thing...	
51609:54	and, i just kind of let her go, *-2 see, see what she felt like * doing *t*-1.	###speakera77.###speakerb78.###yeah.###speakera79.###and they made * sure 0 they pointed it out, you know.###but after i looked at this place, and i took randi with me, uh, i think just about to every place.###one place 0 i think 0 i didn't take her *t*-1.###speakerb80.###uh-huh.###speakera81.	what	no	what she felt like * doing *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
53464:22	* trying *-1 to think what else *t*-2 is,. is current.	###i'll bet 0 that was the case of the, the war in the middle east.###speakerb32.###yes,###uh-huh.###that,###uh, l-, lots of new, uh, newsmen were created *-1 during that###so, it *exp*-1 will be interesting * to see what *t*-2 happens.###speakera33.###uh-huh,###true.	what	no	what else *t*-2 is,. is current	...what is a thing...	...what is every thing...	...what is the thing...	
131071:18	and i'm not sure what *t*-1 happened,	###uh-huh.###speakerb84.### i, where i live *t*-1 is a house that *t*-2's seventeen years old when i bought it *t*-3.###speakera85.###speakerb86.###and we bought it from someone who *t*-1 was in it,###but before they had it, i found out after i had been in the house, it, it had sat * empty for the better part of a year.###speakera87.###uh-huh.###speakerb88.	what	no	what *t*-1 happened	...what is a thing...	...what is every thing...	...what is the thing...	
147939:143	i, i haven't gotten into that too much because, i, uh, if i don't know the story line and, um, i don't speak the language, then i have difficult time, *-1 comprehending what *t*-2's going on.	###um, do you go to the operas that they sing english *t*-1 or go to the ones that they sing other languages *t*-2?###speakera11.###well, we, uh, generally,###the places 0 we've gone *t*-1 they sing in the original languages.###speakerb12.###uh-huh.###speakera13.###like the dallas opera here normally does, i guess 0 *t*-1.###speakerb14.###uh-huh.	what	no	what *t*-2's going on	...what is a thing...	...what is every thing...	...what is the thing...	
49084:28	well, do you mind if i ask what it's worth *t*-1 down there,	###the hou-, you know, housing there is extremely affordable, and, uh, compared to other parts of the country, you know,###* let's say 0 compared to maryland, that same house here would probably cost three-quarters of a million dollars###speakera25.###well,###speakerb26.###but,###speakera27.###oh, you're kidding.###speakerb28.###speakera29.	what	no	what it's worth *t*-1 down there	...what is a thing...	...what is every thing...	...what is the thing...	
66244:11	i know what you mean *t*-1.	###oh, well, what *ich*-2's there *t*-3 0 * to say *t*-1?###* doesn't seem like it's being carried *-1 out very well in my opinion.###* seems like it takes so long *ich*-2 between conviction and * carrying out the penalty that i don't see that it *exp*-1 makes any difference * to sentence anybody.###speakera3.###yeah,###it seems like they could die of old age *-1 waiting *-2 to get the death penalty.###speakerb4.###yeah.###speakera5.###yeah,	what	no	what you mean *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
40514:12	* forget what else we did *t*-1	###speakera99.###well, we did,### we tried, we had all different things,###we sent them to camp.###one,###first month, in june, they went to summer school,###then the second month they, uh,###one, my daughter went home *-1 to visit my mom for a while###and my son, uh, went to camp###and there we had, uh, i don't know some,	what	no	what else we did *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
153527:76	i don't want *-1 to be responsible for it because you know if you're not going *-2 to teach me how * to do it *t*-4 and if i am not going *-3 to, you know, be responsible enough * to go out and learn, i don't need it.	###and, uh, my dad gave me a gun###speakera55.###uh-huh.###speakerb56.###but i never did go out and practice with it enough * to feel comfortable with it###speakera57.###uh-huh.###speakerb58.###so i finally ended up *-1 giving it back to him.###i said i don't want it.	how	no	how * to do it *t*-4	...what is a way...	...what is every way...	...what is the way...	
46764:31	i, i'm not sure how *-1 to explain it *t*-2,	###speakerb48.###uh-huh.###speakera49.###speakerb50.###uh-huh.###speakera51.###i don't like those styles, um,###the m p v is more of, uh, uh, just, uh, i don't know what you, normal,,###i don't know how *-2 to explain *t*-1,###more of an old fashioned type.	how	no	how *-1 to explain it *t*-2	...what is a way...	...what is every way...	...what is the way...	
31157:69	and even if i knew how * to teach the subject matter *t*-1, i don't know if i'd know how * to handle that kind of a, a group of kids *t*-2.	###i don't know anything about it.###speakerb31.###that's pretty interesting because just, just because you know a subject matter doesn't mean 0 you can teach it.###speakera32.###speakerb33.###speakera34.###right.###speakerb35.###speakera36.###right.	how	no	how * to handle that kind of a, a group of kids *t*-2	...what is a way...	...what is every way...	...what is the way...	
86651:16	uh, she knows how * to shoot any weapon that we have *t*-1 *t*-2	###and i enjoyed my guns.###speakera99.###yeah.###speakerb100.###i have a good time with them###so,###speakera101.###well i know what, uh,###i took my kids out and taught them out, how * to shoot a gun *t*-1.###my wife the same thing,	how	no	how * to shoot any weapon that we have *t*-1 *t*-2	...what is a way...	...what is every way...	...what is the way...	
97050:16	they do not know how *-1 to think for themselves and be responsible, for themselves *t*-2.	###yeah.###speakerb180.###they are intellectual cripples,###speakera181.###uh-huh.###speakerb182.###and so are *t*-1 children.###speakera183.###uh-huh.###speakerb184.	how	no	how *-1 to think for themselves and be responsible, for themselves *t*-2	...what is a way...	...what is every way...	...what is the way...	
61188:30	that, isn't that funny how we do *t*-1?	###oh, that's tough.###speakera25.###yeah,###it's really,###gosh,###anyway,###speakerb26.###yeah,###you get very attached to animals, don't you *?*?###speakera27.	how	no	how we do *t*-1	...what is a way...	...what is every way...	...what is the way...	
130169:18	so they don't know who *t*-1 killed,	###yeah.###speakera61.### so, but i think 0 they d-,###a long time ago, i, i remember 0 *t*-2 my dad was telling me this, i think 0 *t*-3, that, uh, they do it by, like, a bunch of men 0 *t*-1 have guns###and one of them has the real gun in it.###speakerb62.###uh-huh,###* has, has a,###yeah.###speakera63.	who	no	who *t*-1 killed	...who is a person...	...who is every person...	...who is the person...	
55444:63	and that just kind of gets myself, uh, gets me, you know, to where i'm not quite as tired *t*-1 i guess 0 *t*-2.	##, or we have a fish tank,###speakerb4.###speakera5.###so i watch the fish, you know.###whatever i can do *t*-1 *-2 to keep myself occupied.### if, i like *-1 to have the t v on, because that usually keeps me, um, more occupied.###it kind of takes the time away###and i don't realize,### really, that's really the only time 0 i ever watch t v *t*-1, is when i'm on the bike *t*-2.### but, and then usually after i'm done *-1 riding the bike, just * to cool myself down, i usually take a walk, you know,	where	no	where i'm not quite as tired *t*-1	...what is a place...	...what is every place...	...what is the place...	
111111:22	well, texas has gotten to where it's a real problem as far as plants, because our summers are so terribly hot *t*-1	###speakerb51.###he waits until it gets about seventeen below up here###and then he calls us,###speakera52.###oh, my gosh.###speakerb53.###yeah###it's seventy degrees here in the sunshine.###so.###speakera54.	where	no	where it's a real problem as far as plants, because our summers are so terribly hot *t*-1	...what is a place...	...what is every place...	...what is the place...	
34417:16	but i like that where they run *-1 tense *t*-2.	###in fact, people 0 i've talked to *t*-1 said that they hadn't slept real good for a while afterwards.###so,###speakerb26.###really.###oh, i love them like that.###speakera27.###yeah.###speakerb28.###i'm not,###i mean, i, i like all ranges of movies,	where	no	where they run *-1 tense *t*-2	...what is a place...	...what is every place...	...what is the place...	
13505:14	i get to where i, i turn the answering machine on and just let it pick up the phone *t*-1,	###but, uh, at work i have so many phone calls from customers calling in,###sometimes it is just, i just want *-1 to get away from the phone ringing because it, it really does annoy me.###and, uh, if i've had a lot of phone calls during the day when occasionally when we have, uh,###like this past week,###we have *-1 to do a lot of troubleshooting when the programmers have installed a new system *t*-2,###and, uh, phone rings like crazy###and you come home###and the last thing 0 you want *-1 to do *t*-2 is * have *-3 to answer the phone.###and if it's some salesman, that just makes it even that much worse.###and, uh, it just,	where	no	where i, i turn the answering machine on and just let it pick up the phone *t*-1	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
