TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
60097:19	they couldn't figure out what *t*-1 had happened	###i remember that,###and one of his fish jumped out of the, um, gosh, what do you call *t*-1 it, fish tank. and fried itself,, on the radiator behind the dresser.###i'll never forget that###because i remember 0 my brother, he came home###and he counted the fish###speakera71.###oh.###speakerb72.###and one of the fish was missing###and they couldn't find it anyplace,	what	no	what *t*-1 had happened	...what is a thing...	...what is every thing...	...what is the thing...	
153404:19	well do you even know what the procedures are *t*-1 now?	###speakerb6.###speakera7.###uh-huh.###speakerb8.###speakera9.###well, don't you think that you know, * just having, you know, some, you know almost like a driver's license be required *-6 you know with stiff penalties if you are found *-5 with, with you know a gun that *t*-1 is not registered *-2 or you know that you are not licensed *-3 to carry *t*-4.###i mean, it varies from state to state.###speakerb10.###yeah,###that,	what	no	what the procedures are *t*-1 now	...what is a thing...	...what is every thing...	...what is the thing...	
60830:68	but, i mean, i, i don't know what *t*-2's, how they do the flour *t*-1.	###and they do, um, they do, do a lot of the refining up there###or,###speakerb36.###yeah.###speakera37.###i'm not really,###what's it called *-2 *t*-1 when you do flour *t*-3,###i'm not,###speakerb38.###uh, only thing 0 i can think *t*-1 is bleaching	how	no	what *t*-2's, how they do the flour *t*-1	...what is a way...	...what is every way...	...what is the way...	
43525:11	you wonder how in the world they ever got them to do some of these things *t*-1.	###speakera78.###oh, you're right.###i haven't *?*.###speakerb79.###oh, that is, that is the most precious movie.###it has, w-, to see it on the big screen because it's just the most gorgeous nature scenes 0 you've ever seen *t*-1 in your life.###and it's all this,###it's the story of this little cat and dog###and it's not like cutesy.### it's just, uh, it's just so realistic. everything 0 they do *t*-1.	how	no	how in the world they ever got them to do some of these things *t*-1	...what is a way...	...what is every way...	...what is the way...	
149242:11	we know how that goes *t*-1.	###generally cheap things.###speakera3.###uh-huh.###speakerb4.###speakera5.###uh-huh.###speakerb6.###speakera7.###uh-huh.###yeah,	how	no	how that goes *t*-1	...what is a way...	...what is every way...	...what is the way...	
170587:23	uh, but i don't know how my father did it *t*-1.	###but i'm not sure 0 i could afford three.###i most certainly couldn't educate three.###speakera56.###speakerb57.###i don't know how my, my parents did it *t*-1.###speakera58.###yeah.###speakerb59.###i mean, there were five of us###and i don't recall, you know, *-1 wanting anything in particular.	how	no	how my father did it *t*-1	...what is a way...	...what is every way...	...what is the way...	
11656:11	i wonder how they kept up with them, though *t*-1,	###speakerb70.###so that was pretty.###speakera71.###and * to think about how it just changed the whole landscape *t*-1, you know,###you could follow this, this beaten down path,###speakerb72.###yeah.###speakera73.###and it sounded like thunder and earthquakes and that sort of thing.###speakerb74.	how	no	how they kept up with them, though *t*-1	...what is a way...	...what is every way...	...what is the way...	
54036:19	i don't even know how * to knit *t*-1	###but, you know, it's nothing that i, can really,###speakera35.###it's not, like you sit and knit every night.###speakerb36.###speakera37.###speakerb38.###no.###not at all.###speakera39.###yeah.	how	no	how * to knit *t*-1	...what is a way...	...what is every way...	...what is the way...	
59119:29	well you know, i can't imagine how i did *t*-1, because now i work all the time,	###very few people will ever stay home.###speakerb62.###yeah,### and, and that's all right with me, because i don't want *-1 to stay home###speakera63.###yeah.###speakerb64.###you know, i think 0 i'm just part of tha-, the new stuff, that *t*-1 is just,###i don't know, i think 0 i would just go nuts *-1 sitting at home all day long.###speakera65.	how	no	how i did *t*-1	...what is a way...	...what is every way...	...what is the way...	
78583:19	i can't even remember who *t*-1 ran for president against bush.	###speakerb50.###uh-huh.###speakera51.###if they could make it more, oh, easier * to find out, you know, what *t*-1's going on.###do you know what i mean *t*-1?###speakerb52.###yeah,###yeah.###speakera53.### like, uh, like to me, i don't, i didn't know what *t*-1 would have been wrong with,	who	no	who *t*-1 ran for president against bush	...who is a person...	...who is every person...	...who is the person...	
17191:26	oh, i think 0 i know who you're talking about *t*-1.	###speakerb88.###yeah.###that's good.###speakera89.###yeah.###koontz.###uh, his last name ends in a z,###i know that.###speakerb90.###yeah,	who	no	who you're talking about *t*-1	...who is a person...	...who is every person...	...who is the person...	
123739:91	and, uh, and, uh, she's, uh, she just started a new job at a different hospital, closer to where she lives *t*-1	###and she's worked that for, oh, years, when i was small *t*-1.###speakera65.###um.###speakerb66.###uh, i guess probably going on twenty years now.###speakera67.###wow.###speakerb68.###and she really enjoys it.###she likes the quiet that you have *t*-1 at that time of the night	where	no	where she lives *t*-1	...what is a place...	...what is every place...	...what is the place...	
105054:19	but it bit enough to where i let *-1 go *t*-2.	###and the lake that we learned on *t*-1 was the smaller of the two that we had access to *t*-2###and it was maybe fifteen, twenty acres###and it was, uh, it had a lot of, uh, turtles in it.###and i got all ready *-1 to go###and i was down in the water and, and set *-1 to go### and, uh, and just as that boat took off, a turtle bit me in the middle of the back.###speakerb8.###oh.###speakera9.###it didn't hurt too much,	where	no	where i let *-1 go *t*-2	...what is a place...	...what is every place...	...what is the place...	
23687:60	i've had, i've had that meal *ich*-2 in new york, uh, where they bring you a plank, sort of, with all this wonderful beef parts of beef, cooked and barbecued * *t*-1	###speakerb9.###so it's, uh, bishu,###like every sunday you go out,###and you buy all these parts of the cow,###and then you just cook them over a grill.###that's,###like, in our house, it's already built *-1 in.###there's this whole special place in the back###so you can make a barbecue.###speakera10.	where	no	where they bring you a plank, sort of, with all this wonderful beef parts of beef, cooked and barbecued * *t*-1	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
