TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
26875:31	like i say, i don't even know what programs *t*-1 are, are even ongoing now, you know.	### that was, that was a big thing with him.###speakerb115.###yeah,###yeah.###speakera116.###and, i guess even back to kennedy, as a matter of fact, i guess 0 kennedy may be the one that *t*-1 actually started the thing, or was, you know, really interested in things like that.###speakerb117.###uh-huh.###speakera118.###i just don't hear much about it anymore.	what	no	what programs *t*-1 are, are even ongoing now	...what is a thing...	...what is every thing...	...what is the thing...	
122799:19	i always thought well, what do you do *t*-1	###speakerb42.###uh-huh.###speakera43.###when we try and picture the universe as an infinite object *t*-2, and it's hard 0 * to, to see *t*-1, you know.###speakerb44.###uh-huh.###speakera45.###speakerb46.###yeah.###speakera47.	what	no	well, what do you do *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
65795:56	and, uh, they have jobs out on, you know, bulletin boards so people know what *t*-1 is open for an apprentices in different fields.	###well,###speakera45.###but, uh, you know, i think, 0 uh, they, maybe they need *-2 to, uh, help *-3 promote that more. give incentives like, uh, if they do bring somebody on, they will pay some of their costs or give tax breaks or whatever it is *t*-1, you know, for them to train people, you know, stuff like that.###programs like that, you know.###speakerb46.###uh-huh.###speakera47.###i don't know, you know, what kind of options they've got *t*-1.###speakerb48.###well, that's something about what germany's supposed *-1 to be doing *t*-2. something similar to that right now.	what	no	what *t*-1 is open for an apprentices in different fields	...what is a thing...	...what is every thing...	...what is the thing...	
59222:16	i don't care what anybody tells you *t*-1.	###but i was kind of odd because as a general rule the people that *t*-1 married during my time, they had kids within a year.###speakerb94.###yeah.###speakera95.###and i just was not ready for kids.###i wanted *-1 to get out and work a little bit###and i wanted *-1 to travel and stuff like that, which we did *t*-2.###and, uh, kids didn't fit in right then,###but, it's getting more and more like that where there's more and more couples *t*-1###and, really, if you don't want the kids, then it's not the time 0 * to have,	what	no	what anybody tells you *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
47584:93	last year we wanted *-1 to show my husband what a baseball game was *t*-2 because, you know, *-3 being a non-american you want *-3 to see what a baseball game is like *t*-4.	###i'd kill him.###my brother's like that###and, um, see he goes to a lot of games,###not a real lot,###but he tries *-1 to go,###then my father got us some tickets,###speakera75.###uh-huh.###speakerb76.###so my brother's wife and my husband and i went.	what	no	what a baseball game is like *t*-4	...what is a thing...	...what is every thing...	...what is the thing...	
8726:59	like, like, uh, for chr-, uh, for christmas my roommate goes, what do you want *t*-1.	###well then, uh, see, uh, that's, that's one of the points which i don't see *t*-1,###like i, i don't give a lot of gifts during christmas###and i, you know, i don't wa-, i don't like *-1 to give any at all###speakerb84.###yeah.###speakera85.###because the thing is, is that, you know, it's like if i want something i'll, i'll ask somebody, you know,###speakerb86.###yeah.###speakera87.	what	no	what do you want *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
20276:21	uh, i don't know what y'all are paying *t*-1 in dallas,	###speakerb6.###and you're right.### we, i mean, we, you know, we do have a good government.###we do have a lot of things that, you know, that, you know, the taxes are there * to support *t*-1,###but i do think 0 they're mismanaged###and i think that sometimes it's too easy of a, i don't know, to easy of an answer.###it seems *-2 to say, 0 i'll tax them if you can't get enough money, instead of *-3 trying *-1 to figure out how * to cut budgets or cut spending or, or, you know, get all of the waste out of the spending *t*-4.###speakera7.###huh-uh.###speakerb8.	what	no	what y'all are paying *t*-1 in dallas	...what is a thing...	...what is every thing...	...what is the thing...	
83312:16	i do not know what they wanted *t*-1 honestly.	###uh, after the case was over, i was like, somebody get ahold of these people and find out why in the world did they vote the way 0 they did *t*-1 *t*-2, you know.###speakera95.###yeah,###speakerb96.###speakera97.###yeah,###yeah.###speakerb98.###it was like, well, a picture is not good enough.###we want *-1 to see,	what	no	what they wanted *t*-1 honestly	...what is a thing...	...what is every thing...	...what is the thing...	
31157:19	and even if i knew how * to teach the subject matter *t*-1, i don't know if i'd know how * to handle that kind of a, a group of kids *t*-2.	###i don't know anything about it.###speakerb31.###that's pretty interesting because just, just because you know a subject matter doesn't mean 0 you can teach it.###speakera32.###speakerb33.###speakera34.###right.###speakerb35.###speakera36.###right.	how	no	how * to teach the subject matter *t*-1	...what is a way...	...what is every way...	...what is the way...	
68915:24	i never asked him the other day how he was connected *-1 *t*-2,	###speakera161.###so, when i, you know, when i heard 0 you were from virginia *t*-1 i was like, oh, okay, there's somebody different,###and you said, oh, i got somebody down in texas,###i go, okay, that the connection, right there.###speakerb162.###that's it,###yeah.###speakera163.###speakerb164.###i talked to one in california,	how	no	how he was connected *-1 *t*-2	...what is a way...	...what is every way...	...what is the way...	
41708:24	because they were not that careful in how they handled themselves in those mini skirts *t*-1.	###again maybe because i was at the school, there were still many teachers who *t*-2 wore mini skirts,###speakerb63.###uh-huh.###speakera64.###uh, we had no regulation against it###and a lot of the kids did of course,###and it could be very embarrassing for the men teachers.###speakerb65.###right.###speakera66.	how	no	how they handled themselves in those mini skirts *t*-1	...what is a way...	...what is every way...	...what is the way...	
89565:19	and he was talking about how you keep up with the utilities here *t*-1.	###but, one of the people that *t*-1 was living back there was telling me that there is his air conditioning bill, per month, last summer was in excess of five hundred dollars a month.###speakera106.###oh.###speakerb107.###and i thought,###speakera108.###i can't###mumblex,###speakerb109.###mumblex	how	no	how you keep up with the utilities here *t*-1	...what is a way...	...what is every way...	...what is the way...	
172785:40	and, uh, i just don't know how, how women do it *t*-1.	###speakerb60.###well, i think 0 they're at, they're com-, they've come a long way.###uh,###at least some companies.###some of them, uh,###my girlfriend, in particular, that *t*-1 works for a, a rental car agency###speakera61.###right.###speakerb62.###and, uh, as manager and, uh, they have a very, very poor leave policy	how	no	how, how women do it *t*-1	...what is a way...	...what is every way...	...what is the way...	
102930:13	you know, how they do the plates real fancy with the decorations and then piled the berries and shaved chocolate on top of it *t*-1	###speakera117.###oh.###speakerb118.###and, uh, for dessert we thought 0 we had just stuffed ourselves.###and so we had, they had, uh, like a berry assortment.### it was, it was raspberries and blueberries and, and strawberries on a plate with like a custard on the bottom.###speakera119.###oh.###speakerb120.###and, you know, they did, like the raspberry puree, just kind of like in a, in a decoration on the,	how	no	how they do the plates real fancy with the decorations and then piled the berries and shaved chocolate on top of it *t*-1	...what is a way...	...what is every way...	...what is the way...	
17426:21	uh, well, you know who i'm talking about *t*-1.	###uh, wasn't that jane ehre?###no,###speakerb184.###no###that was another one.###speakera185.###he wrote jane ehre, too.###speakerb186.###yeah,###yeah.	who	no	who i'm talking about *t*-1	...who is a person...	...who is every person...	...who is the person...	
109916:100	and, uh, i just, it *exp*-4's just weird that i was just talking to somebody *ich*-3 this morning who *t*-1's, who *t*-2's a working, uh, lady, a working mom,	###are they young,###or,###speakerb34.###five and two.###speakera35.###five and two.###i have two,###and mine are two and nine months,###so, um, * being, being home is real,### i, i just am fortunate because i don't know a real lot of moms that *t*-1 get *-2 to stay home,	who	no	who *t*-2's a working, uh, lady, a working mom	...who is a person...	...who is every person...	...who is the person...	
104062:11	i wonder where they dump that *t*-1.	###speakera65.###speakerb66.###speakera67.###right,###right.###speakerb68.###uh, so i'm glad 0 the city's willing *-1 to take that on.###speakera69.###that's nice.###i guess 0 they dump it the same place,	where	no	where they dump that *t*-1	...what is a place...	...what is every place...	...what is the place...	
57547:40	i tried *-1 to remember *ich*-3 as i took stuff off where it went *t*-2,	###speakera25.###yeah,###the hardest part about, uh, water pump changes is * getting all the junk off, before you can get too it.###speakerb26.###well that's true.###you're right, you know,###by the time 0 you've finally got down to it *t*-1,###i was hoping 0 i could remember where all those other things went *t*-1.###speakera27.###well that's kind of the way 0 i was *t*-1,	where	no	where it went *t*-2	...what is a place...	...what is every place...	...what is the place...	
84309:11	i wonder where he gets it *t*-1?	###speakerb61.###yeah.###speakera62.###and you are thinking to yourself, um.###speakerb63.###i wonder where,###speakera64.###i know.###speakerb65.###i do not know.	where	no	where he gets it *t*-1	...what is a place...	...what is every place...	...what is the place...	
120348:31	and he had it for about three or four years where we just about had *-1 to lift him and carry him every place 0 he went *t*-2 *t*-3.	###yeah.###um, do you like big dogs or or little dogs?###speakerb64.###well we had a german shepherd###speakera65.###speakerb66.###and he had dysplasia###speakera67.###uh-huh.###speakerb68.	where	no	where we just about had *-1 to lift him and carry him every place 0 he went *t*-2 *t*-3	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
