TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Question	AResponse	AllResponse	TheResponse	punct
176993:21	so i don't really know what the cost of living is even like *t*-1 in dallas anymore.	###speakerb90.###yeah.###speakera91.###speakerb92.### i don't, i haven't, i mean, i haven't,###i used *-1 to live in dallas. in arlington, actually.###speakera93.###uh-huh.###speakerb94.### and, but that was just when i was a kid *t*-1	what	no	what the cost of living is even like *t*-1 in dallas	...what is a thing...	...what is every thing...	...what is the thing...	
102732:33	i know right away what we, what we want *t*-1.	###speakerb38.###and, my husband really likes their ribs.###so it's hysterical.###we go in###and we sit there for an hour *-1 waiting *-2 to get in###and then we get there###and we don't even look at the menu.###speakera39.###you know right away what you want *t*-1.###speakerb40.	what	no	what we, what we want *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
155538:18	but i didn't know what i was saying *t*-1.	###but it's, uh, mumblex french###so, uh, i'm terrified *-1 to speak in, uh in france.###speakera53.###in france.###speakerb54.###yeah,###because they're real snobby about their language###and mumblex french is street french###and i just picked it up off the street###and i knew what i was, i knew what i was communicating *t*-1,	what	no	what i was saying *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
155433:37	so we're stepping real careful and trying *-1 to see what *t*-2's the best way 0 * to save what, the little bit that we do get *t*-3, you know, on top of expenses every month *t*-4.	###speakerb14.###we have this dream.###speakera15.###yeah.###speakerb16.###but, we don't know how long it will be a dream *t*-1.###speakera17.###speakerb18.### we, we're kind of real, we're real happy that we don't have any debt,###but we're at the same time we're real scared about * incurring it in this, uh, economy right now	what	no	what *t*-2's the best way 0 * to save what, the little bit that we do get *t*-3, you know, on top of expenses every month *t*-4	...what is a thing...	...what is every thing...	...what is the thing...	
119733:38	but you know, i like *-1 to know pretty well what *t*-2's happening.	###mumblex.###speakerb18.###well, what particularly are you interested in *t*-1?###speakera19.###well, i just, pretty, uh,###little, you know, about everything.### and, not and then again not everything,###speakerb20.###uh-huh.###speakera21.	what	no	what *t*-2's happening	...what is a thing...	...what is every thing...	...what is the thing...	
144508:26	and, uh, because you never know what *t*-1's going *-2 to happen.	###uh-huh.###speakerb64.###and, uh, course, i'm not all ready *-2 to just run out there and start *-3 dating everybody 0 i can *?* *t*-1 or anything.###speakera65.###yeah.###speakerb66.###but, it *exp*-1's sort of scary * to find yourself single again, you know.###speakera67.###uh-huh.###speakerb68.	what	no	what *t*-1's going *-2 to happen	...what is a thing...	...what is every thing...	...what is the thing...	
74716:16	he didn't know what he was doing *t*-1,	###speakera97.###he put new wiring in,###it's all new wiring up in the attic, or i guess crawl space,###speakerb98.###uh-huh.###speakera99.###speakerb100.###uh-huh.###speakera101.###but, uh, oh, no,	what	no	what he was doing *t*-1	...what is a thing...	...what is every thing...	...what is the thing...	
61551:34	they like *-1 to roam and investigate. and see what *t*-2's going on.	###he's got,###i mean, we have two kids, you know, that *t*-1 just love him a lot,###speakerb152.###yeah,###yeah.###speakera153.###you know, it's like we can't understand why he kept *-1 wanting *-1 to get out *t*-2, you know,###we just couldn't *?*,###speakerb154.###well, you know, that, animals are like that.	what	no	what *t*-2's going on	...what is a thing...	...what is every thing...	...what is the thing...	
110051:14	and *-3 knowing how they love *-1 to dig and love the water *t*-2, um, and we thought 0 that was kind of a tough climate	###and she's about ten pounds,###and they range from probably ten to sixteen pounds###speakerb22.###oh, that's interesting.###speakera23.###and they love people, um, and kids###and that was something 0 we were looking for *t*-1, um,### our, our love is golden retrievers,###and that's what we had intended *-1 to get *t*-2 in houston,###but we had a small yard and a pool	how	no	how they love *-1 to dig and love the water *t*-2, um, and	...what is a way...	...what is every way...	...what is the way...	
71650:16	you can't forget how * to ride a bike *t*-2.	### we've, we ride our bike occasionally but again not nearly often enough.###speakerb86.###uh-huh.###i don't even own a bike,###i think 0 the last time 0 i was on a bike *t*-1 when i was about twelve *t*-2,###so.###uh, i don't know,###i'd be afraid,, afraid 0 i probably forgot how * to ride a bike *t*-1, you know.###speakera87.###no,	how	no	how * to ride a bike *t*-2	...what is a way...	...what is every way...	...what is the way...	
170922:29	and the money *ich*-3 is also another issue. how you're going *-1 to pay for it *t*-2.	###that, uh,###you can't always get in when you want *-1 too *?* *t*-2###and of course, you can't just sit around and wait.###speakera35.###right.###when you need it *t*-1, you need it i guess 0 *t*-2.###speakerb36.###yeah.###speakera37.###speakerb38.	how	no	how you're going *-1 to pay for it *t*-2	...what is a way...	...what is every way...	...what is the way...	
4195:28	so, you know, it depends on how you look at it *t*-1.	###so, in, as to those types of interpretations, uh, really made a difference in how one might interpret the bible now *t*-1, and what it's at *t*-2.###speakerb115.###uh-huh.###speakera116.###so that's, you know,###you can look at it as though they are saying 0 it's not true,###but there's too much historical fact involved * just from the uh, the histories that *t*-1 are, were developed *-2 around that time, that *t*-3 are available. * to deny that, at least the majority of it is true.###speakerb117.###yeah.###speakera118.	how	no	how you look at it *t*-1	...what is a way...	...what is every way...	...what is the way...	
86592:71	the, uh, the, again the purpose of gun control is * to control how it is being used *-3 *t*-2 is what the purpose should be *t*-1.	### we, we're getting into capital punishment now.###speakerb74.###yeah,###but, you know.###speakera75.###but i, i agree with you there that, uh,###speakerb76.###it would definitely be gun control.###speakera77.###yeah.	how	no	how it is being used *-3 *t*-2	...what is a way...	...what is every way...	...what is the way...	
13907:24	i think 0 it teaches kids how * to grow *t*-1.	### i, i, you know, i think that we have a bunch of elderly folks in the country that *t*-1 could use some help###and i think that before we expend all our young talent overseas and, and *-1 helping other countries we ought *-2 to perhaps give a little bit of our help to our own folks at home###and i'm not sure that that's not a bad idea###speakerb7.###that's true.###speakera8.### and, or the military for a year or two, wouldn't be bad for,###speakerb9.###yeah.###speakera10.	how	no	how * to grow *t*-1	...what is a way...	...what is every way...	...what is the way...	
157372:46	and, uh, it was, it *exp*-3 was amazing how they were completely opposed *t*-2.	###uh,###speakerb58.###speakera59.###oh, of course,###of course they are *?*.###they want you to buy their car.###yeah,###there,### it was, it was interesting.### i was at, i, i also went to, uh, the porsche	how	no	how they were completely opposed *t*-2	...what is a way...	...what is every way...	...what is the way...	
84447:16	and you never know who *t*-1 is watching, either.	###speakera106.###and i do not even think that way,###but i mean, you just think to yourself, you, you just, i mean,###nobody can think that, that it can't happen to them.###speakerb107.###it,###speakera108.###no matter who they are *t*-1 or where they are at *t*-2, you know.###speakerb109.###yeah.	who	no	who *t*-1 is watching	...who is a person...	...who is every person...	...who is the person...	
87758:51	so, but i, here again i think mumblex 0 i resented where they were collecting the sales tax for five years before they turned a spade of dirt. so and doing all these studies and the things *t*-1	###yeah,###right.###speakera63.###and, uh, most people are that way. because they're used to *-1 not having public transportation.###speakerb64.###yep.###speakera65.###speakerb66.###yeah.###speakera67.	where	no	where they were collecting the sales tax for five years before they turned a spade of dirt. so and doing all these studies and the things *t*-1	...what is a place...	...what is every place...	...what is the place...	
61360:39	you know. i really do, because he knows exactly where he lives *t*-1,	###so,.###speakerb82.###that will help.###well,###speakera83.###i think that if somebody else picks him up,###i think that, uh, if he gets out he'll come back.###speakerb84.###yeah.###speakera85.	where	no	exactly where he lives *t*-1	...what is a place...	...what is every place...	...what is the place...	
70711:67	well, i was just reading an article *ich*-1 in, uh, a north carolina pap-, paper today where a high school student obtained over two hundred thousand dollars worth of scholarships for herself by *-3 sitting up at night and typing at, uh, letters of applications to universities *t*-2.	###speakerb100.###yeah,###because we don't miss it,###we really don't, when it's just taking *-2 out of the paycheck and stuff *t*-1,### so. but we're trying *-1 to put a little money away for the kids because we can en-, envision the, uh, expenses for college already, you know, eighteen years away or whatever.###speakera101.###uh-huh,###uh-huh.###speakerb102.###speakera103.	where	no	where a high school student obtained over two hundred thousand dollars worth of scholarships for herself by *-3 sitting up at night and typing at, uh, letters of applications to universities *t*-2	...what is a place...	...what is every place...	...what is the place...	
74678:16	and we never know where it's going *-1 to flood *t*-2.	###speakerb82.###and there's no other real shut off valves inside the house,###so if something breaks, we have *-1 to shut it off from the main, in the street, you know,###speakera83.###yeah.###speakerb84.###and, oh, it's, it can be really bizarre.###speakera85.###yeah.###speakerb86.	where	no	where it's going *-1 to flood *t*-2	...what is a place...	...what is every place...	...what is the place...	
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	Do you want a tissue?	A tissue…?	Every tissue…?	The tissue…?	
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	Can I hand you a napkin?	A napkin…?	Every napkin…?	The napkin...?	
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	Did you return the book you borrowed?	A book...?	Every book…?	The book...?	
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	Can you text me the movie schedule?	A movie schedule...?	Every movie schedule…?	The movie schedule...?	
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	Did you grab all the cookies?	A cookie...?	Every cookie…?	The cookie...?	
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	Have you read all her novels?	An novel...?	Every novel…?	The novel...?	
